"legislator","period","coord1D","coord2D","se1D","se2D","nombres","partido","region","distrito"
1072,6,-0.662428021430969,0.479911714792252,0,0,"Gustavo Sanhueza Dueñas","UDI","Región del Bío Bío",19
1073,6,0.429685354232788,0.593171954154968,0,0,"Juan Santana Castillo","PS","Región de Atacama",4
1074,6,0.648711562156677,0.0664109289646149,0,0,"Marisela Santibáñez Novoa","PRO","Región Metropolitana de Santiago",14
1075,6,-0.726763367652893,-0.0204094126820564,0,0,"Diego Schalper Sepúlveda","RN","Región del Libertador General Bernardo O' Higgins",15
1076,6,0.28373110294342,-0.121548444032669,0,0,"Alexis Sepúlveda Soto","PRad","Región del Maule",17
1077,6,0.380515247583389,0.520146012306213,0,0,"Raúl Soto Mardones","DC","Región del Libertador General Bernardo O' Higgins",15
1078,6,0.282819449901581,0.860549688339233,0,0,"Jaime Tohá González","PS","Región del Bío Bío",20
1079,6,-0.765783965587616,-0.135692521929741,0,0,"Sebastián Torrealba Alvarado","RN","Región Metropolitana de Santiago",10
1080,6,-0.229635089635849,0.510719776153564,0,0,"Virginia Troncoso Hellman","UDI","Región del Libertador General Bernardo O' Higgins",16
1081,6,-0.888048350811005,-0.321181297302246,0,0,"Francisco Undurraga Gazitúa","EVOP","Región Metropolitana de Santiago",11
1082,6,-0.97546398639679,0.331948161125183,0,0,"Cristóbal Urruticoechea Ríos","RN","Región del Bío Bío",21
1083,6,0.335143655538559,0.501688122749329,0,0,"Esteban Velásquez Núñez","FRVS","Región de Antofagasta",3
1084,6,0.0938793942332268,-0.962369620800018,0,0,"Daniel Verdessi Belemmi","DC","Región de Valparaíso",6
1085,6,0.528132259845734,-0.0888390243053436,0,0,"Pablo Vidal Rojas","RD","Región Metropolitana de Santiago",8
1086,6,0.531438410282135,-0.201051160693169,0,0,"Gonzalo Winter Etcheberry","IND","Región Metropolitana de Santiago",10
1087,6,0.601192593574524,-0.299955040216446,0,0,"Gael Yeomans Araya","RD","Región Metropolitana de Santiago",13
