"period","legislator","party","name","coord1D","coord2D","se1D","se2D","var1D","var2D","loglikelihood","numVotes","numErrors","GMP","partido","nombres","region","distrito"
2,827,"PS","827",0.542892932891846,0.54706597328186,0,0,0,0,-24.8574676513672,243,11,0.902764022350311,"PS","Marcelo Díaz Díaz","Región de Valparaíso",7
2,837,"PS","837",0.345000773668289,0.822543680667877,0,0,0,0,-42.191104888916,251,17,0.84527599811554,"PS","Fidel Espinoza Sandoval","Región de Los Lagos",25
2,843,"RN","843",-0.624911546707153,0.298596203327179,0,0,0,0,-5.83181047439575,287,0,0.979885160923004,"RN","René Manuel García García","Región de La Araucanía",23
2,848,"PPD","848",0.623041749000549,0.44314306974411,0,0,0,0,-61.1759147644043,294,25,0.812140941619873,"PPD","Rodrigo González Torres","Región de Valparaíso",7
2,850,"UDI","850",-0.601763486862183,-0.419216930866241,0,0,0,0,-11.1473264694214,238,6,0.954242467880249,"UDI","Javier Hernández Hernández","Región de Los Lagos",25
2,855,"PRad","855",0.139182180166245,-0.991341531276703,0,0,0,0,-61.9435653686523,250,37,0.780536115169525,"PRad","Carlos Abel Jarpa Wevar","Región del Bío Bío",19
2,856,"PPD","856",0.402114629745483,0.602227747440338,0,0,0,0,-29.6317329406738,199,13,0.861652553081512,"PPD","Tucapel Jiménez Fuentes","Región Metropolitana de Santiago",13
2,862,"DC","862",-0.131012931466103,-0.724335074424744,0,0,0,0,-21.712818145752,226,6,0.908396422863007,"DC","Pablo Lorenzini Basso","Región del Maule",17
2,866,"PRad","866",-0.0137802287936211,-0.414584189653397,0,0,0,0,-9.97138214111328,57,1,0.839510321617126,"PRad","Fernando Meza Moncada","Región de La Araucanía",23
2,869,"PS","869",0.373213350772858,0.743976294994354,0,0,0,0,-24.287727355957,265,9,0.912422776222229,"PS","Manuel Monsalve Benavides","Región del Bío Bío",21
2,872,"FRVS","872",0.615764975547791,0.6258265376091,0,0,0,0,-37.4670524597168,185,12,0.8166663646698,"FRVS","Jaime Mulet Martínez","Región de Atacama",4
2,875,"UDI","875",-0.453534036874771,-0.0978271216154099,0,0,0,0,-27.4153327941895,270,10,0.903446614742279,"UDI","Iván Norambuena Farías","Región del Bío Bío",21
2,879,"DC","879",-0.113150611519814,-1.05885076522827,0,0,0,0,-59.1455116271973,304,24,0.823198735713959,"DC","José Miguel Ortiz Novoa","Región del Bío Bío",20
2,885,"PRad","885",0.128169909119606,-0.653979539871216,0,0,0,0,-64.7423095703125,240,33,0.76356303691864,"PRad","José Pérez Arriagada","Región del Bío Bío",21
2,893,"DC","893",-0.167805254459381,-0.858834624290466,0,0,0,0,-38.7195320129395,261,11,0.862128734588623,"DC","Jorge Sabag Villalobos","Región del Bío Bío",19
2,897,"FRVS","897",0.55342710018158,0.675882577896118,0,0,0,0,-76.3669052124023,285,28,0.764942944049835,"FRVS","Alejandra Sepúlveda Orbenes","Región del Libertador General Bernardo O' Higgins",16
2,898,"DC","898",-0.0263574961572886,-0.24136708676815,0,0,0,0,-86.6915283203125,273,31,0.727929294109344,"DC","Gabriel Silber Romo","Región Metropolitana de Santiago",8
2,908,"UDI","908",-0.796570599079132,-0.2409448325634,0,0,0,0,-17.5915012359619,203,5,0.916990995407104,"UDI","Ignacio Urrutia Bonilla","Región del Maule",18
2,913,"DC","913",0.155306935310364,-0.709417879581451,0,0,0,0,-89.9225921630859,285,52,0.729411005973816,"DC","Mario Venegas Cárdenas","Región de La Araucanía",22
2,917,"UDI","917",-0.614224433898926,0.163480430841446,0,0,0,0,-7.03886699676514,296,0,0.976500570774078,"UDI","Gastón Von Mühlenbrock Zamora","Región de Los Ríos",24
2,920,"PS","920",0.356276452541351,0.774568021297455,0,0,0,0,-34.5807723999023,273,14,0.881024777889252,"PS","Marcelo Schilling Rodríguez","Región de Valparaíso",6
2,923,"UDI","923",-0.507482647895813,0.0518435314297676,0,0,0,0,-7.96008729934692,231,4,0.966127693653107,"UDI","Pedro Pablo Álvarez-Salamanca Ramírez","Región del Maule",17
2,925,"IND","925",0.112464152276516,-0.964758515357971,0,0,0,0,-148.262710571289,282,79,0.591109335422516,"IND","Pepe Auth Stewart","Región Metropolitana de Santiago",8
2,926,"UDI","926",-0.658795773983002,0.344409883022308,0,0,0,0,-17.4366340637207,289,7,0.941449701786041,"UDI","Nino Baltolu Rasera","Región de Arica y Parinacota",1
2,931,"PS","931",0.454891175031662,0.828208446502686,0,0,0,0,-21.0995044708252,177,12,0.887624740600586,"PS","Juan Luis Castro González","Región del Libertador General Bernardo O' Higgins",15
2,936,"PPD","936",0.663865745067596,0.358627080917358,0,0,0,0,-16.407585144043,194,8,0.918902575969696,"PPD","Cristina Girardi Lavín","Región Metropolitana de Santiago",9
2,940,"UDI","940",-0.76661628484726,0.187354028224945,0,0,0,0,-5.59786081314087,243,1,0.977226853370667,"UDI","María José Hoffmann Opazo","Región de Valparaíso",7
2,942,"UDI","942",-0.747334897518158,0.127037465572357,0,0,0,0,-3.26441669464111,243,0,0.986656010150909,"UDI","Javier Macaya Danús","Región del Libertador General Bernardo O' Higgins",15
2,945,"UDI","945",-0.552321195602417,0.258596420288086,0,0,0,0,-8.57148361206055,256,2,0.967071950435638,"UDI","Celso Morales Muñoz","Región del Maule",17
2,946,"RN","946",-0.772197365760803,0.00567946024239063,0,0,0,0,-9.6983060836792,284,3,0.966427505016327,"RN","Leopoldo Pérez Lahsen","Región Metropolitana de Santiago",12
2,950,"IND","950",0.398523211479187,-0.236378490924835,0,0,0,0,-93.1675109863281,262,32,0.700752019882202,"IND","René Saffirio Espinoza","Región de La Araucanía",23
2,952,"RN","952",-0.663816869258881,-0.0954961553215981,0,0,0,0,-4.98886203765869,266,1,0.981419682502747,"RN","Alejandro Santana Tirachini","Región de Los Lagos",26
2,953,"RN","953",-0.654035210609436,0.188379496335983,0,0,0,0,-9.79569816589355,283,3,0.965978443622589,"RN","Frank Sauerbaum Muñoz","Región del Bío Bío",19
2,956,"PC","956",0.591402292251587,0.387862831354141,0,0,0,0,-17.4538879394531,185,8,0.909968435764313,"PC","Guillermo Teillier Del Valle","Región Metropolitana de Santiago",13
2,957,"DC","957",0.255802124738693,-0.488065481185913,0,0,0,0,-55.4790420532227,233,28,0.788118004798889,"DC","Víctor Torres Jeldes","Región de Valparaíso",7
2,959,"UDI","959",-0.596627771854401,-0.270338833332062,0,0,0,0,-6.76464080810547,249,4,0.973198473453522,"UDI","Enrique Van Rysselberghe Herrera","Región del Bío Bío",20
2,961,"IND","961",0.199709981679916,-0.741616010665894,0,0,0,0,-28.3553676605225,91,12,0.732276260852814,"IND","Pedro Velásquez Seguel","Región de Coquimbo",5
2,963,"DC","963",-0.0325209200382233,-0.96134752035141,0,0,0,0,-55.3062858581543,289,18,0.825825929641724,"DC","Matías Walker Prieto","Región de Coquimbo",5
2,968,"PS","968",0.453077077865601,0.838409304618835,0,0,0,0,-27.7355785369873,238,14,0.889998018741608,"PS","Jenny Álvarez Vera","Región de Los Lagos",26
2,971,"RN","971",-0.673066854476929,0.0566255636513233,0,0,0,0,-5.56215667724609,287,1,0.980806231498718,"RN","Bernardo Berger Fett","Región de Los Ríos",24
2,972,"IND","972",0.640613377094269,-0.220740020275116,0,0,0,0,-19.9435405731201,243,7,0.921205461025238,"IND","Gabriel Boric Font","Región de Magallanes y de la Antártica Chilena",28
2,973,"PC","973",0.590370833873749,0.536919832229614,0,0,0,0,-31.926082611084,245,17,0.877822816371918,"PC","Karol Cariola Oliva","Región Metropolitana de Santiago",9
2,975,"PS","975",0.421045631170273,0.681817710399628,0,0,0,0,-28.151538848877,293,10,0.908391058444977,"PS","Daniella Cicardini Milla","Región de Atacama",4
2,976,"UDI","976",-0.68183970451355,0.241313830018044,0,0,0,0,-7.78419017791748,232,1,0.967004120349884,"UDI","Juan Antonio Coloma Álamos","Región Metropolitana de Santiago",14
2,981,"PS","981",0.457246512174606,0.762346029281616,0,0,0,0,-20.4680194854736,248,10,0.920781672000885,"PS","Maya Fernández Allende","Región Metropolitana de Santiago",10
2,982,"DC","982",0.0163534115999937,-0.621496140956879,0,0,0,0,-65.1607208251953,257,26,0.776045858860016,"DC","Iván Flores García","Región de Los Ríos",24
2,984,"RN","984",-0.59341961145401,-0.194571360945702,0,0,0,0,-15.5978002548218,282,7,0.946190536022186,"RN","Gonzalo Fuenzalida Figueroa","Región Metropolitana de Santiago",11
2,985,"UDI","985",-0.601599931716919,0.274095773696899,0,0,0,0,-9.42003536224365,275,2,0.966325402259827,"UDI","Sergio Gahona Salazar","Región de Coquimbo",5
2,986,"PRad","986",0.238891184329987,-0.389660745859146,0,0,0,0,-59.7835502624512,283,26,0.809572219848633,"PRad","Marcela Hernando Pérez","Región de Antofagasta",3
2,987,"RD","987",0.546991288661957,-0.42105233669281,0,0,0,0,-29.1847724914551,291,10,0.904573857784271,"RD","Giorgio Jackson Drago","Región Metropolitana de Santiago",10
2,989,"UDI","989",-0.621480584144592,0.358809173107147,0,0,0,0,-11.6647291183472,281,4,0.959338307380676,"UDI","Joaquín Lavín León","Región Metropolitana de Santiago",8
2,991,"PL","991",0.426283806562424,-0.311077415943146,0,0,0,0,-48.8152198791504,237,20,0.813856363296509,"PL","Vlado Mirosevic Verdugo","Región de Arica y Parinacota",1
2,993,"PC","993",0.561398029327393,0.371420919895172,0,0,0,0,-29.7065811157227,234,14,0.880776643753052,"PC","Daniel Núñez Arancibia","Región de Coquimbo",5
2,994,"RN","994",-0.609588742256165,0.0105374800041318,0,0,0,0,-13.7648057937622,281,5,0.952195346355438,"RN","Paulina Núñez Urrutia","Región de Antofagasta",3
2,995,"RN","995",-0.703149199485779,-0.217863202095032,0,0,0,0,-8.28024768829346,289,1,0.97175520658493,"RN","Diego Paulsen Kehr","Región de La Araucanía",22
2,999,"RN","999",-0.657226324081421,-0.00311963818967342,0,0,0,0,-9.71181011199951,278,3,0.965668618679047,"RN","Jorge Rathgeb Schifferli","Región de La Araucanía",22
2,1000,"PS","1000",0.506842613220215,0.719839453697205,0,0,0,0,-36.0442199707031,293,18,0.884247899055481,"PS","Luis Rocafull López","Región de Arica y Parinacota",1
2,1001,"PS","1001",0.471921861171722,0.669701218605042,0,0,0,0,-32.9761734008789,285,17,0.890737175941467,"PS","Raúl Saldívar Auger","Región de Coquimbo",5
2,1002,"PS","1002",0.37114343047142,0.759490430355072,0,0,0,0,-12.7494497299194,151,3,0.91903281211853,"PS","Leonardo Soto Ferrada","Región Metropolitana de Santiago",14
2,1003,"UDI","1003",-0.584348201751709,0.0838650166988373,0,0,0,0,-11.4465417861938,247,5,0.954715132713318,"UDI","Renzo Trisotti Martínez","Región de Tarapacá",2
2,1005,"UDI","1005",-0.642754256725311,0.0359674096107483,0,0,0,0,-9.84991931915283,270,4,0.96417623758316,"UDI","Osvaldo Urrutia Soto","Región de Valparaíso",7
2,1006,"PC","1006",0.616174519062042,0.406270861625671,0,0,0,0,-38.1467437744141,261,18,0.864022791385651,"PC","Camila Vallejo Dowling","Región Metropolitana de Santiago",12
2,1008,"PH","1008",0.860426485538483,0.225240856409073,0,0,0,0,-30.4820041656494,299,14,0.903077840805054,"PH","Florcita Alarcón Rojas","Región del Maule",17
2,1009,"UDI","1009",-0.808439135551453,0.117375284433365,0,0,0,0,-10.4271001815796,233,3,0.95623505115509,"UDI","Jorge Alessandri Vergara","Región Metropolitana de Santiago",10
2,1010,"EVOP","1010",-0.641916751861572,-0.322245836257935,0,0,0,0,-12.1561765670776,290,6,0.95894855260849,"EVOP","Sebastián Álvarez Ramírez","Región de La Araucanía",23
2,1011,"UDI","1011",-0.554887890815735,0.333383679389954,0,0,0,0,-10.4818935394287,239,5,0.957090556621552,"UDI","Sandra Amar Mancilla","Región de Magallanes y de la Antártica Chilena",28
2,1012,"PC","1012",0.60294097661972,0.496027112007141,0,0,0,0,-38.8236503601074,276,19,0.868779957294464,"PC","Boris Barrera Moreno","Región Metropolitana de Santiago",9
2,1013,"PL","1013",0.402545541524887,-0.444889187812805,0,0,0,0,-43.3589935302734,247,21,0.839001774787903,"PL","Alejandro Bernales Maldonado","Región de Los Lagos",26
2,1014,"IND","1014",0.205348491668701,-0.539356648921967,0,0,0,0,-47.7438087463379,158,16,0.739207983016968,"IND","Karim Bianchi Retamales","Región de Magallanes y de la Antártica Chilena",28
2,1015,"RD","1015",0.530445098876953,-0.483405977487564,0,0,0,0,-32.7817459106445,280,12,0.889516115188599,"RD","Jorge Brito Hasbún","Región de Valparaíso",7
2,1016,"DC","1016",-0.0719347596168518,-0.542441666126251,0,0,0,0,-42.3144035339355,260,19,0.849805533885956,"DC","Miguel Ángel Calisto Águila","Región de Aysén del General Carlos Ibáñez del Campo",27
2,1017,"UDI","1017",-0.589722990989685,0.33493435382843,0,0,0,0,-13.8425273895264,269,6,0.949842393398285,"UDI","Álvaro Carter Fernández","Región Metropolitana de Santiago",12
2,1018,"RD","1018",0.53818690776825,-0.39416977763176,0,0,0,0,-34.4718017578125,295,13,0.889715492725372,"RD","Natalia Castillo Muñoz","Región Metropolitana de Santiago",10
2,1019,"RN","1019",-0.68163800239563,0.107433974742889,0,0,0,0,-16.78515625,290,4,0.943763315677643,"RN","José Miguel Castro Bascuñán","Región de Antofagasta",3
2,1020,"PPD","1020",0.349503397941589,0.331257462501526,0,0,0,0,-40.3625984191895,261,19,0.856718420982361,"PPD","Ricardo Celis Araya","Región de La Araucanía",23
2,1021,"RN","1021",-0.541900098323822,0.144147083163261,0,0,0,0,-12.1415967941284,251,4,0.952778458595276,"RN","Andrés Celis Montt","Región de Valparaíso",7
2,1022,"RN","1022",-0.618507921695709,-0.0736676454544067,0,0,0,0,-20.2947788238525,269,7,0.927330493927002,"RN","Sofía Cid Versalovic","Región de Atacama",4
2,1023,"RD","1023",0.538822114467621,-0.465264171361923,0,0,0,0,-30.1403408050537,281,12,0.898291170597076,"RD","Miguel Crispi Serrano","Región Metropolitana de Santiago",12
2,1024,"EVOP","1024",-0.760095059871674,-0.319411665201187,0,0,0,0,-10.7884149551392,263,4,0.959809362888336,"EVOP","Luciano Cruz-Coke Carvallo","Región Metropolitana de Santiago",10
2,1025,"RN","1025",-0.603518009185791,-0.0864116176962852,0,0,0,0,-14.0948648452759,232,6,0.941054940223694,"RN","Catalina Del Real Mihovilovic","Región Metropolitana de Santiago",11
2,1027,"RN","1027",-0.503856360912323,0.171912536025047,0,0,0,0,-4.23732376098633,110,2,0.96221137046814,"RN","Jorge Durán Espinoza","Región Metropolitana de Santiago",9
2,1028,"RN","1028",-0.615313827991486,0.306895583868027,0,0,0,0,-6.44382476806641,262,2,0.97570526599884,"RN","Eduardo Durán Salinas","Región Metropolitana de Santiago",13
2,1029,"RN","1029",-0.622244954109192,0.28170445561409,0,0,0,0,-14.6007308959961,239,6,0.940737724304199,"RN","Francisco Eguiguren Correa","Región de Coquimbo",5
2,1030,"RN","1030",-0.622510433197021,0.599039554595947,0,0,0,0,-20.1438846588135,261,8,0.925723552703857,"RN","Camila Flores Oporto","Región de Valparaíso",6
2,1031,"UDI","1031",-0.745954632759094,0.125144988298416,0,0,0,0,-13.3657178878784,254,7,0.948739588260651,"UDI","Juan Fuenzalida Cobo","Región de Coquimbo",5
2,1032,"RN","1032",-0.617924809455872,-0.264762252569199,0,0,0,0,-18.7993431091309,261,7,0.930504739284515,"RN","Ramón Galleguillos Castillo","Región de Tarapacá",2
2,1034,"PEV","1034",0.808071196079254,0.272665441036224,0,0,0,0,-38.4807586669922,300,18,0.879616558551788,"PEV","Félix González Gatica","Región del Bío Bío",20
2,1035,"PC","1035",0.570378601551056,0.45117262005806,0,0,0,0,-26.9364070892334,222,14,0.885737061500549,"PC","Carmen Hertz Cádiz","Región Metropolitana de Santiago",8
2,1036,"PH","1036",0.75402957201004,-0.101101480424404,0,0,0,0,-25.2810249328613,243,9,0.901191830635071,"PH","Tomás Hirsch Goldschmidt","Región Metropolitana de Santiago",11
2,1037,"IND","1037",0.654633700847626,-0.117681875824928,0,0,0,0,-24.5624694824219,245,12,0.904606759548187,"IND","Diego Ibáñez Cotroneo","Región de Valparaíso",6
2,1038,"PS","1038",0.431327253580093,0.72858065366745,0,0,0,0,-31.1954517364502,293,16,0.89900279045105,"PS","Marcos Ilabaca Cerda","Región de Los Ríos",24
2,1039,"PH","1039",0.846032381057739,0.177773892879486,0,0,0,0,-27.2041683197021,219,12,0.883185565471649,"PH","Pamela Jiles Moreno","Región Metropolitana de Santiago",12
2,1040,"RN","1040",-0.738198757171631,0.0893539935350418,0,0,0,0,-7.88299989700317,255,1,0.969559192657471,"RN","Harry Jürgensen Rundshagen","Región de Los Lagos",25
2,1041,"EVOP","1041",-0.662449359893799,-0.516662001609802,0,0,0,0,-13.4992666244507,277,7,0.952434599399567,"EVOP","Pablo Kast Sommerhoff","Región de Valparaíso",6
2,1042,"EVOP","1042",-0.575250685214996,-0.193542957305908,0,0,0,0,-6.93447256088257,255,2,0.973172426223755,"EVOP","Sebastián Keitel Bianchi","Región Metropolitana de Santiago",9
2,1043,"PC","1043",0.607196271419525,0.385368645191193,0,0,0,0,-39.4945335388184,272,20,0.864848852157593,"PC","Amaro Labra Sepúlveda","Región Metropolitana de Santiago",12
2,1044,"PS","1044",0.423945307731628,0.751436173915863,0,0,0,0,-18.5385875701904,205,6,0.913536310195923,"PS","Raúl Leiva Carvajal","Región Metropolitana de Santiago",14
2,1046,"RN","1046",-0.601255536079407,-0.112984128296375,0,0,0,0,-18.7293910980225,286,6,0.936610877513885,"RN","Andrés Longton Herrera","Región de Valparaíso",6
2,1047,"RN","1047",-0.712031900882721,-0.139561265707016,0,0,0,0,-11.6652164459229,289,3,0.960439682006836,"RN","Karin Luck Urban","Región Metropolitana de Santiago",11
2,1048,"PPD","1048",0.411051660776138,0.428911924362183,0,0,0,0,-25.6544380187988,208,15,0.883964240550995,"PPD","Carolina Marzán Pinto","Región de Valparaíso",6
2,1049,"PRad","1049",0.246749684214592,-0.32753911614418,0,0,0,0,-58.4165267944336,283,27,0.813492298126221,"PRad","Cosme Mellado Pino","Región del Libertador General Bernardo O' Higgins",16
2,1050,"RN","1050",-0.630376279354095,-0.0461184605956078,0,0,0,0,-30.9909763336182,289,10,0.898314356803894,"RN","Miguel Mellado Suazo","Región de La Araucanía",23
2,1051,"COM","1051",0.718719482421875,0.026285894215107,0,0,0,0,-29.8314476013184,273,8,0.896485924720764,"COM","Claudia Mix Jiménez","Región Metropolitana de Santiago",8
2,1052,"EVOP","1052",-0.699926674365997,-0.435898244380951,0,0,0,0,-14.5838279724121,292,6,0.95128208398819,"EVOP","Andrés Molina Magofke","Región de La Araucanía",23
2,1053,"UDI","1053",-0.602102220058441,0.289747774600983,0,0,0,0,-9.83100700378418,282,4,0.965738952159882,"UDI","Cristhian Moreira Barros","Región Metropolitana de Santiago",13
2,1054,"RN","1054",-0.517483115196228,0.178323894739151,0,0,0,0,-10.1775875091553,268,4,0.962735950946808,"RN","Francesca Muñoz González","Región del Bío Bío",20
2,1055,"UDI","1055",-0.628371000289917,0.0160661041736603,0,0,0,0,-5.53541946411133,274,1,0.980000436306,"UDI","Nicolás Noman Garrido","Región de Atacama",4
2,1056,"PS","1056",0.626219034194946,0.671125888824463,0,0,0,0,-32.6931991577148,287,12,0.892335057258606,"PS","Emilia Nuyado Ancapichún","Región de Los Lagos",25
2,1057,"IND","1057",-0.412987887859344,0.341427743434906,0,0,0,0,-33.5227165222168,235,13,0.867057621479034,"IND","Erika Olivera De La Fuente","Región Metropolitana de Santiago",9
2,1058,"RD","1058",0.567142307758331,-0.408914774656296,0,0,0,0,-36.2880668640137,226,13,0.851661026477814,"RD","Maite Orsini Pascal","Región Metropolitana de Santiago",9
2,1059,"RN","1059",-0.511086523532867,0.259609550237656,0,0,0,0,-32.5852508544922,271,13,0.88670688867569,"RN","Ximena Ossandón Irarrázabal","Región Metropolitana de Santiago",12
2,1060,"RN","1060",-0.731059312820435,0.0574836619198322,0,0,0,0,-8.67823600769043,268,2,0.968137204647064,"RN","Luis Pardo Sáinz","Región de Valparaíso",6
2,1061,"PPD","1061",0.367621272802353,0.335706532001495,0,0,0,0,-38.0954513549805,249,16,0.858135044574738,"PPD","Andrea Parra Sauterel","Región de La Araucanía",22
2,1062,"DC","1062",-0.0153687633574009,-0.733491182327271,0,0,0,0,-80.8996429443359,291,32,0.757292509078979,"DC","Joanna Pérez Olea","Región del Bío Bío",21
2,1063,"RD","1063",0.531422019004822,-0.491961568593979,0,0,0,0,-25.4267520904541,243,10,0.900651514530182,"RD","Catalina Pérez Salinas","Región de Antofagasta",3
2,1064,"IND","1064",-0.533501625061035,-0.318941354751587,0,0,0,0,-18.0336036682129,287,7,0.939098536968231,"IND","Pablo Prieto Lorca","Región del Maule",17
2,1065,"UDI","1065",-0.812032878398895,0.173322409391403,0,0,0,0,-8.29777145385742,251,1,0.96748161315918,"UDI","Guillermo Ramírez Diez","Región Metropolitana de Santiago",11
2,1066,"UDI","1066",-0.573720216751099,0.260094881057739,0,0,0,0,-7.26217269897461,235,2,0.969569742679596,"UDI","Rolando Rentería Moller","Región del Maule",18
2,1067,"RN","1067",-0.56765615940094,0.210014387965202,0,0,0,0,-17.1598529815674,281,7,0.940760135650635,"RN","Hugo Rey Martínez","Región del Maule",17
2,1068,"COM","1068",0.689053058624268,0.0178710967302322,0,0,0,0,-30.5233459472656,279,10,0.896369397640228,"COM","Camila Rojas Valderrama","Región de Valparaíso",7
2,1069,"RN","1069",-0.507433414459229,-0.463013052940369,0,0,0,0,-74.9594955444336,297,29,0.776942551136017,"RN","Leonidas Romero Sáez","Región del Bío Bío",20
2,1070,"IND","1070",0.519540786743164,0.417772263288498,0,0,0,0,-25.2279205322266,242,10,0.901002168655396,"IND","Patricio Rosas Barrientos","Región de Los Ríos",24
2,1071,"PS","1071",0.496992230415344,0.560386121273041,0,0,0,0,-37.923038482666,302,18,0.881991386413574,"PS","Gastón Saavedra Chandía","Región del Bío Bío",20
2,1072,"UDI","1072",-0.698912501335144,0.400808095932007,0,0,0,0,-9.2659215927124,285,4,0.96801084280014,"UDI","Gustavo Sanhueza Dueñas","Región del Bío Bío",19
2,1073,"PS","1073",0.535702466964722,0.632509708404541,0,0,0,0,-12.3146505355835,175,5,0.932049453258514,"PS","Juan Santana Castillo","Región de Atacama",4
2,1074,"PRO","1074",0.60534656047821,0.475754231214523,0,0,0,0,-43.5041084289551,277,21,0.854657471179962,"PRO","Marisela Santibáñez Novoa","Región Metropolitana de Santiago",14
2,1075,"RN","1075",-0.624767243862152,0.115073218941689,0,0,0,0,-17.0721206665039,265,5,0.937608242034912,"RN","Diego Schalper Sepúlveda","Región del Libertador General Bernardo O' Higgins",15
2,1076,"PRad","1076",0.268801391124725,-0.636756539344788,0,0,0,0,-46.1039161682129,230,21,0.818360924720764,"PRad","Alexis Sepúlveda Soto","Región del Maule",17
2,1077,"DC","1077",0.379981368780136,0.0980739891529083,0,0,0,0,-47.4029083251953,278,19,0.84323126077652,"DC","Raúl Soto Mardones","Región del Libertador General Bernardo O' Higgins",15
2,1078,"PS","1078",0.282819449901581,0.860549688339233,0,0,0,0,-12.7779769897461,159,4,0.92277979850769,"PS","Jaime Tohá González","Región del Bío Bío",20
2,1079,"RN","1079",-0.744296193122864,0.0259574837982655,0,0,0,0,-11.1089715957642,281,2,0.961237549781799,"RN","Sebastián Torrealba Alvarado","Región Metropolitana de Santiago",10
2,1080,"UDI","1080",-0.489232212305069,0.138210222125053,0,0,0,0,-16.5646591186523,282,6,0.94295197725296,"UDI","Virginia Troncoso Hellman","Región del Libertador General Bernardo O' Higgins",16
2,1081,"EVOP","1081",-0.776097774505615,-0.317855030298233,0,0,0,0,-12.7957782745361,285,5,0.956095516681671,"EVOP","Francisco Undurraga Gazitúa","Región Metropolitana de Santiago",11
2,1082,"RN","1082",-0.704677581787109,0.0613230690360069,0,0,0,0,-19.3852500915527,266,6,0.929715275764465,"RN","Cristóbal Urruticoechea Ríos","Región del Bío Bío",21
2,1083,"FRVS","1083",0.559050917625427,0.495600581169128,0,0,0,0,-55.384464263916,287,27,0.824500739574432,"FRVS","Esteban Velásquez Núñez","Región de Antofagasta",3
2,1084,"DC","1084",-0.0500855185091496,-0.959191143512726,0,0,0,0,-48.3761253356934,287,21,0.844882309436798,"DC","Daniel Verdessi Belemmi","Región de Valparaíso",6
2,1085,"RD","1085",0.534611225128174,-0.507062017917633,0,0,0,0,-25.9006214141846,261,10,0.905528903007507,"RD","Pablo Vidal Rojas","Región Metropolitana de Santiago",8
2,1086,"IND","1086",0.670563280582428,-0.0472546629607677,0,0,0,0,-34.3327140808105,262,13,0.877181887626648,"IND","Gonzalo Winter Etcheberry","Región Metropolitana de Santiago",10
2,1087,"RD","1087",0.595791578292847,-0.251647382974625,0,0,0,0,-10.4906644821167,187,4,0.945444762706757,"RD","Gael Yeomans Araya","Región Metropolitana de Santiago",13
3,74,"PS","74",0.47466105222702,0.725922763347626,0,0,0,0,-30.049467086792,197,15,0.858528554439545,"PS","Jaime Naranjo Ortiz","Región del Maule",18
3,172,"RN","172",-0.776351153850555,-0.202264472842216,0,0,0,0,-12.5314931869507,171,3,0.9293372631073,"RN","Carlos Kuschel Silva","Región de Los Lagos",26
3,660,"DC","660",-0.109805792570114,-0.702482163906097,0,0,0,0,-37.5953102111816,138,18,0.761526882648468,"DC","Manuel Matta Aragay","Región del Maule",18
3,803,"IND","803",0.27552318572998,-0.969663918018341,0,0,0,0,-91.0865249633789,162,33,0.569918155670166,"IND","René Alinco Bustos","Región de Aysén del General Carlos Ibáñez del Campo",27
3,810,"DC","810",0.0383036769926548,-0.613897681236267,0,0,0,0,-40.5661735534668,116,19,0.70489364862442,"DC","Gabriel Ascencio Mansilla","Región de Los Lagos",26
3,811,"UDI","811",-0.761100769042969,0.0906327366828918,0,0,0,0,-5.24610280990601,190,2,0.972766637802124,"UDI","Ramón Barros Montero","Región del Libertador General Bernardo O' Higgins",16
3,815,"UDI","815",-0.539156854152679,-0.0892499536275864,0,0,0,0,-15.656346321106,192,7,0.921692669391632,"UDI","Sergio Bobadilla Muñoz","Región del Bío Bío",20
3,827,"PS","827",0.542141139507294,0.35577055811882,0,0,0,0,-34.6661071777344,186,16,0.829960703849792,"PS","Marcelo Díaz Díaz","Región de Valparaíso",7
3,837,"PS","837",0.34101527929306,0.822884261608124,0,0,0,0,-18.6041507720947,180,9,0.901805520057678,"PS","Fidel Espinoza Sandoval","Región de Los Lagos",25
3,843,"RN","843",-0.630437970161438,0.279789656400681,0,0,0,0,-5.55855178833008,181,2,0.969756543636322,"RN","René Manuel García García","Región de La Araucanía",23
3,848,"PPD","848",0.587927877902985,0.463233053684235,0,0,0,0,-63.321117401123,194,29,0.721518337726593,"PPD","Rodrigo González Torres","Región de Valparaíso",7
3,850,"UDI","850",-0.594825565814972,-0.278996348381042,0,0,0,0,-21.3414974212646,186,11,0.891598641872406,"UDI","Javier Hernández Hernández","Región de Los Lagos",25
3,855,"PRad","855",0.0961701199412346,-0.969260334968567,0,0,0,0,-40.4329261779785,151,19,0.765085458755493,"PRad","Carlos Abel Jarpa Wevar","Región del Bío Bío",19
3,856,"PPD","856",0.405970066785812,0.611914396286011,0,0,0,0,-30.1731948852539,173,14,0.839951157569885,"PPD","Tucapel Jiménez Fuentes","Región Metropolitana de Santiago",13
3,862,"DC","862",-0.163012787699699,-0.724436283111572,0,0,0,0,-18.602466583252,171,4,0.896922051906586,"DC","Pablo Lorenzini Basso","Región del Maule",17
3,866,"PRad","866",-0.034673485904932,-0.420323252677917,0,0,0,0,-38.3907890319824,178,14,0.8059943318367,"PRad","Fernando Meza Moncada","Región de La Araucanía",23
