"legislator","period","coord1D","coord2D","se1D","se2D","nombres","partido","region","distrito"
950,1,0.668757915496826,0.638908982276917,0,0,"René Saffirio Espinoza","IND","Región de La Araucanía",23
952,1,-0.55966329574585,-0.166751250624657,0,0,"Alejandro Santana Tirachini","RN","Región de Los Lagos",26
953,1,-0.644955694675446,-0.242938697338104,0,0,"Frank Sauerbaum Muñoz","RN","Región del Bío Bío",19
956,1,0.570358455181122,0.533527374267578,0,0,"Guillermo Teillier Del Valle","PC","Región Metropolitana de Santiago",13
957,1,0.345547020435333,0.725769221782684,0,0,"Víctor Torres Jeldes","DC","Región de Valparaíso",7
959,1,-0.596121788024902,0.375758469104767,0,0,"Enrique Van Rysselberghe Herrera","UDI","Región del Bío Bío",20
961,1,0.256800383329391,0.74501097202301,0,0,"Pedro Velásquez Seguel","IND","Región de Coquimbo",5
963,1,0.0414633639156818,0.61036741733551,0,0,"Matías Walker Prieto","DC","Región de Coquimbo",5
968,1,0.489156067371368,0.418586254119873,0,0,"Jenny Álvarez Vera","PS","Región de Los Lagos",26
971,1,-0.640613794326782,-0.251337558031082,0,0,"Bernardo Berger Fett","RN","Región de Los Ríos",24
972,1,0.797748386859894,-0.41481214761734,0,0,"Gabriel Boric Font","IND","Región de Magallanes y de la Antártica Chilena",28
973,1,0.569940567016602,0.578362941741943,0,0,"Karol Cariola Oliva","PC","Región Metropolitana de Santiago",9
975,1,0.494237422943115,0.466520816087723,0,0,"Daniella Cicardini Milla","PS","Región de Atacama",4
976,1,-0.597930133342743,0.407973200082779,0,0,"Juan Antonio Coloma Álamos","UDI","Región Metropolitana de Santiago",14
981,1,0.492032408714294,0.404711872339249,0,0,"Maya Fernández Allende","PS","Región Metropolitana de Santiago",10
982,1,0.046525165438652,-0.00897513329982758,0,0,"Iván Flores García","DC","Región de Los Ríos",24
984,1,-0.572824776172638,-0.144312232732773,0,0,"Gonzalo Fuenzalida Figueroa","RN","Región Metropolitana de Santiago",11
985,1,-0.574313402175903,0.389006078243256,0,0,"Sergio Gahona Salazar","UDI","Región de Coquimbo",5
986,1,0.289793431758881,0.87686949968338,0,0,"Marcela Hernando Pérez","PRad","Región de Antofagasta",3
987,1,0.616819500923157,-0.774524807929993,0,0,"Giorgio Jackson Drago","RD","Región Metropolitana de Santiago",10
989,1,-0.551203489303589,0.340063750743866,0,0,"Joaquín Lavín León","UDI","Región Metropolitana de Santiago",8
991,1,0.551152586936951,-0.356173425912857,0,0,"Vlado Mirosevic Verdugo","PL","Región de Arica y Parinacota",1
993,1,0.576428771018982,0.569793581962585,0,0,"Daniel Núñez Arancibia","PC","Región de Coquimbo",5
994,1,-0.588429152965546,-0.253815710544586,0,0,"Paulina Núñez Urrutia","RN","Región de Antofagasta",3
995,1,-0.654602527618408,0.107566691935062,0,0,"Diego Paulsen Kehr","RN","Región de La Araucanía",22
999,1,-0.628639101982117,-0.186959341168404,0,0,"Jorge Rathgeb Schifferli","RN","Región de La Araucanía",22
1000,1,0.629651129245758,0.4047791659832,0,0,"Luis Rocafull López","PS","Región de Arica y Parinacota",1
1001,1,0.574530959129333,0.381157636642456,0,0,"Raúl Saldívar Auger","PS","Región de Coquimbo",5
1002,1,0.412084668874741,0.621099591255188,0,0,"Leonardo Soto Ferrada","PS","Región Metropolitana de Santiago",14
1003,1,-0.581388354301453,0.179058015346527,0,0,"Renzo Trisotti Martínez","UDI","Región de Tarapacá",2
1005,1,-0.592244267463684,0.168551355600357,0,0,"Osvaldo Urrutia Soto","UDI","Región de Valparaíso",7
1006,1,0.591832220554352,0.548256933689117,0,0,"Camila Vallejo Dowling","PC","Región Metropolitana de Santiago",12
1008,1,0.845452010631561,-0.742883622646332,0,0,"Florcita Alarcón Rojas","PH","Región del Maule",17
1009,1,-0.697968363761902,0.280177742242813,0,0,"Jorge Alessandri Vergara","UDI","Región Metropolitana de Santiago",10
1010,1,-0.632663726806641,-0.208992704749107,0,0,"Sebastián Álvarez Ramírez","EVOP","Región de La Araucanía",23
1011,1,-0.518867373466492,0.168317303061485,0,0,"Sandra Amar Mancilla","UDI","Región de Magallanes y de la Antártica Chilena",28
1012,1,0.553138911724091,0.604461312294006,0,0,"Boris Barrera Moreno","PC","Región Metropolitana de Santiago",9
1013,1,0.579089343547821,-0.511401414871216,0,0,"Alejandro Bernales Maldonado","PL","Región de Los Lagos",26
1014,1,0.247774928808212,0.169752717018127,0,0,"Karim Bianchi Retamales","IND","Región de Magallanes y de la Antártica Chilena",28
1015,1,0.602416932582855,-0.821678221225739,0,0,"Jorge Brito Hasbún","RD","Región de Valparaíso",7
1016,1,0.0255732852965593,-0.176456540822983,0,0,"Miguel Ángel Calisto Águila","DC","Región de Aysén del General Carlos Ibáñez del Campo",27
1017,1,-0.557226240634918,0.219624280929565,0,0,"Álvaro Carter Fernández","UDI","Región Metropolitana de Santiago",12
1018,1,0.626719534397125,-0.713649570941925,0,0,"Natalia Castillo Muñoz","RD","Región Metropolitana de Santiago",10
1019,1,-0.638394594192505,-0.144884780049324,0,0,"José Miguel Castro Bascuñán","RN","Región de Antofagasta",3
1020,1,0.413205593824387,0.547023355960846,0,0,"Ricardo Celis Araya","PPD","Región de La Araucanía",23
1021,1,-0.552053689956665,-0.147143051028252,0,0,"Andrés Celis Montt","RN","Región de Valparaíso",7
1022,1,-0.582396268844604,-0.115561097860336,0,0,"Sofía Cid Versalovic","RN","Región de Atacama",4
1023,1,0.633791029453278,-0.753216147422791,0,0,"Miguel Crispi Serrano","RD","Región Metropolitana de Santiago",12
1024,1,-0.743723332881927,-0.307912737131119,0,0,"Luciano Cruz-Coke Carvallo","EVOP","Región Metropolitana de Santiago",10
1025,1,-0.599910736083984,-0.236515641212463,0,0,"Catalina Del Real Mihovilovic","RN","Región Metropolitana de Santiago",11
1027,1,-0.554376780986786,-0.514779448509216,0,0,"Jorge Durán Espinoza","RN","Región Metropolitana de Santiago",9
1028,1,-0.588362038135529,-0.226185083389282,0,0,"Eduardo Durán Salinas","RN","Región Metropolitana de Santiago",13
1029,1,-0.632567822933197,-0.446049213409424,0,0,"Francisco Eguiguren Correa","RN","Región de Coquimbo",5
1030,1,-0.653824090957642,-0.60340416431427,0,0,"Camila Flores Oporto","RN","Región de Valparaíso",6
1031,1,-0.713002741336823,0.28612345457077,0,0,"Juan Fuenzalida Cobo","UDI","Región de Coquimbo",5
1032,1,-0.6235511302948,-0.298701167106628,0,0,"Ramón Galleguillos Castillo","RN","Región de Tarapacá",2
1034,1,0.877723097801208,-0.61037015914917,0,0,"Félix González Gatica","PEV","Región del Bío Bío",20
1035,1,0.576638519763947,0.543689072132111,0,0,"Carmen Hertz Cádiz","PC","Región Metropolitana de Santiago",8
1036,1,0.874033451080322,-0.433889359235764,0,0,"Tomás Hirsch Goldschmidt","PH","Región Metropolitana de Santiago",11
1037,1,0.789947748184204,-0.473431825637817,0,0,"Diego Ibáñez Cotroneo","IND","Región de Valparaíso",6
1038,1,0.485058844089508,0.445907592773438,0,0,"Marcos Ilabaca Cerda","PS","Región de Los Ríos",24
1039,1,0.947481453418732,-1.05100679397583,0,0,"Pamela Jiles Moreno","PH","Región Metropolitana de Santiago",12
1040,1,-0.699260413646698,0.0043216347694397,0,0,"Harry Jürgensen Rundshagen","RN","Región de Los Lagos",25
1041,1,-0.646445631980896,-0.117293417453766,0,0,"Pablo Kast Sommerhoff","EVOP","Región de Valparaíso",6
1042,1,-0.605416119098663,-0.310720920562744,0,0,"Sebastián Keitel Bianchi","EVOP","Región Metropolitana de Santiago",9
1043,1,0.668398082256317,0.420273840427399,0,0,"Amaro Labra Sepúlveda","PC","Región Metropolitana de Santiago",12
1044,1,0.473563730716705,0.300840437412262,0,0,"Raúl Leiva Carvajal","PS","Región Metropolitana de Santiago",14
1045,1,-0.528477430343628,-0.200477674603462,0,0,"Aracely Leuquén Uribe","RN","Región de Aysén del General Carlos Ibáñez del Campo",27
1046,1,-0.639800727367401,-0.315110146999359,0,0,"Andrés Longton Herrera","RN","Región de Valparaíso",6
1047,1,-0.622866451740265,-0.05452561378479,0,0,"Karin Luck Urban","RN","Región Metropolitana de Santiago",11
1048,1,0.442637771368027,0.439779341220856,0,0,"Carolina Marzán Pinto","PPD","Región de Valparaíso",6
1049,1,0.318199574947357,0.8188117146492,0,0,"Cosme Mellado Pino","PRad","Región del Libertador General Bernardo O' Higgins",16
1050,1,-0.627632617950439,-0.266637474298477,0,0,"Miguel Mellado Suazo","RN","Región de La Araucanía",23
1051,1,0.901505947113037,-0.554869413375854,0,0,"Claudia Mix Jiménez","COM","Región Metropolitana de Santiago",8
1052,1,-0.739227175712585,-0.361733168363571,0,0,"Andrés Molina Magofke","EVOP","Región de La Araucanía",23
1053,1,-0.572129368782043,0.184154629707336,0,0,"Cristhian Moreira Barros","UDI","Región Metropolitana de Santiago",13
1054,1,-0.501561224460602,-0.289947777986526,0,0,"Francesca Muñoz González","RN","Región del Bío Bío",20
1055,1,-0.577356100082397,0.214966222643852,0,0,"Nicolás Noman Garrido","UDI","Región de Atacama",4
1056,1,0.621356964111328,0.421855181455612,0,0,"Emilia Nuyado Ancapichún","PS","Región de Los Lagos",25
1057,1,-0.45177149772644,-0.396095275878906,0,0,"Erika Olivera De La Fuente","IND","Región Metropolitana de Santiago",9
1058,1,0.609040021896362,-0.802480399608612,0,0,"Maite Orsini Pascal","RD","Región Metropolitana de Santiago",9
1059,1,-0.545902192592621,-0.748293936252594,0,0,"Ximena Ossandón Irarrázabal","RN","Región Metropolitana de Santiago",12
1060,1,-0.690127432346344,-0.332460343837738,0,0,"Luis Pardo Sáinz","RN","Región de Valparaíso",6
1061,1,0.436414122581482,0.460529208183289,0,0,"Andrea Parra Sauterel","PPD","Región de La Araucanía",22
1062,1,0.0333849340677261,-0.356685519218445,0,0,"Joanna Pérez Olea","DC","Región del Bío Bío",21
1063,1,0.62837028503418,-0.773465037345886,0,0,"Catalina Pérez Salinas","RD","Región de Antofagasta",3
1064,1,-0.509205043315887,-0.0594219863414764,0,0,"Pablo Prieto Lorca","IND","Región del Maule",17
1065,1,-0.707358956336975,0.295376986265182,0,0,"Guillermo Ramírez Diez","UDI","Región Metropolitana de Santiago",11
1066,1,-0.547842800617218,0.236377045512199,0,0,"Rolando Rentería Moller","UDI","Región del Maule",18
1067,1,-0.553103685379028,-0.337866246700287,0,0,"Hugo Rey Martínez","RN","Región del Maule",17
1068,1,0.836559176445007,-0.628204047679901,0,0,"Camila Rojas Valderrama","COM","Región de Valparaíso",7
1069,1,-0.550670683383942,-0.78230619430542,0,0,"Leonidas Romero Sáez","RN","Región del Bío Bío",20
1070,1,0.485743701457977,0.0515948906540871,0,0,"Patricio Rosas Barrientos","IND","Región de Los Ríos",24
1071,1,0.529384911060333,0.38783860206604,0,0,"Gastón Saavedra Chandía","PS","Región del Bío Bío",20
1072,1,-0.630650103092194,0.299866229295731,0,0,"Gustavo Sanhueza Dueñas","UDI","Región del Bío Bío",19
1073,1,0.54938542842865,0.476049602031708,0,0,"Juan Santana Castillo","PS","Región de Atacama",4
1074,1,0.545545756816864,0.489752024412155,0,0,"Marisela Santibáñez Novoa","PRO","Región Metropolitana de Santiago",14
1075,1,-0.638967573642731,-0.169379025697708,0,0,"Diego Schalper Sepúlveda","RN","Región del Libertador General Bernardo O' Higgins",15
1076,1,0.320656716823578,0.903370797634125,0,0,"Alexis Sepúlveda Soto","PRad","Región del Maule",17
1077,1,0.350826144218445,0.15509332716465,0,0,"Raúl Soto Mardones","DC","Región del Libertador General Bernardo O' Higgins",15
1078,1,0.442002952098846,0.463986575603485,0,0,"Jaime Tohá González","PS","Región del Bío Bío",20
1079,1,-0.713183403015137,-0.183011293411255,0,0,"Sebastián Torrealba Alvarado","RN","Región Metropolitana de Santiago",10
1080,1,-0.489330053329468,0.268996030092239,0,0,"Virginia Troncoso Hellman","UDI","Región del Libertador General Bernardo O' Higgins",16
1081,1,-0.778139054775238,-0.431792289018631,0,0,"Francisco Undurraga Gazitúa","EVOP","Región Metropolitana de Santiago",11
1082,1,-0.663196623325348,-0.21550789475441,0,0,"Cristóbal Urruticoechea Ríos","RN","Región del Bío Bío",21
1083,1,0.692803502082825,-0.0615552067756653,0,0,"Esteban Velásquez Núñez","FRVS","Región de Antofagasta",3
1084,1,0.0360756628215313,-0.357418894767761,0,0,"Daniel Verdessi Belemmi","DC","Región de Valparaíso",6
1085,1,0.621899008750916,-0.701344668865204,0,0,"Pablo Vidal Rojas","RD","Región Metropolitana de Santiago",8
1086,1,0.782333016395569,-0.391220599412918,0,0,"Gonzalo Winter Etcheberry","IND","Región Metropolitana de Santiago",10
1087,1,0.755372583866119,-0.526011109352112,0,0,"Gael Yeomans Araya","RD","Región Metropolitana de Santiago",13
