"legislator","period","coord1D","coord2D","se1D","se2D","nombres","partido","region","distrito"
971,6,-0.682006597518921,-0.382921099662781,0,0,"Bernardo Berger Fett","RN","Región de Los Ríos",24
972,6,0.583616614341736,-0.241034269332886,0,0,"Gabriel Boric Font","IND","Región de Magallanes y de la Antártica Chilena",28
973,6,0.615170955657959,0.102637380361557,0,0,"Karol Cariola Oliva","PC","Región Metropolitana de Santiago",9
975,6,0.491734713315964,0.430792361497879,0,0,"Daniella Cicardini Milla","PS","Región de Atacama",4
976,6,-0.678525745868683,0.511594951152802,0,0,"Juan Antonio Coloma Álamos","UDI","Región Metropolitana de Santiago",14
981,6,0.509141206741333,0.325129121541977,0,0,"Maya Fernández Allende","PS","Región Metropolitana de Santiago",10
982,6,0.230452090501785,0.375711143016815,0,0,"Iván Flores García","DC","Región de Los Ríos",24
984,6,-0.833401799201965,-0.220059245824814,0,0,"Gonzalo Fuenzalida Figueroa","RN","Región Metropolitana de Santiago",11
985,6,-0.44279420375824,0.402461320161819,0,0,"Sergio Gahona Salazar","UDI","Región de Coquimbo",5
986,6,0.36539214849472,0.451425701379776,0,0,"Marcela Hernando Pérez","PRad","Región de Antofagasta",3
987,6,0.556980490684509,-0.750873327255249,0,0,"Giorgio Jackson Drago","RD","Región Metropolitana de Santiago",10
989,6,-0.502936959266663,0.416118562221527,0,0,"Joaquín Lavín León","UDI","Región Metropolitana de Santiago",8
991,6,0.449735552072525,-0.374977588653564,0,0,"Vlado Mirosevic Verdugo","PL","Región de Arica y Parinacota",1
993,6,0.620122790336609,0.203793570399284,0,0,"Daniel Núñez Arancibia","PC","Región de Coquimbo",5
994,6,-0.656274259090424,-0.782031357288361,0,0,"Paulina Núñez Urrutia","RN","Región de Antofagasta",3
995,6,-0.951127350330353,-0.358681201934814,0,0,"Diego Paulsen Kehr","RN","Región de La Araucanía",22
999,6,-0.744827032089233,-0.368144184350967,0,0,"Jorge Rathgeb Schifferli","RN","Región de La Araucanía",22
1000,6,0.444685131311417,0.438031047582626,0,0,"Luis Rocafull López","PS","Región de Arica y Parinacota",1
1001,6,0.405621111392975,0.400469243526459,0,0,"Raúl Saldívar Auger","PS","Región de Coquimbo",5
1002,6,0.49977970123291,0.382462471723557,0,0,"Leonardo Soto Ferrada","PS","Región Metropolitana de Santiago",14
1003,6,-0.539937317371368,0.212268203496933,0,0,"Renzo Trisotti Martínez","UDI","Región de Tarapacá",2
1005,6,-0.670307695865631,0.25200566649437,0,0,"Osvaldo Urrutia Soto","UDI","Región de Valparaíso",7
1006,6,0.623884320259094,0.189437955617905,0,0,"Camila Vallejo Dowling","PC","Región Metropolitana de Santiago",12
1008,6,0.666912615299225,0.169197916984558,0,0,"Florcita Alarcón Rojas","PH","Región del Maule",17
1009,6,-0.83672833442688,0.228793606162071,0,0,"Jorge Alessandri Vergara","UDI","Región Metropolitana de Santiago",10
1010,6,-0.713887512683868,-0.242647707462311,0,0,"Sebastián Álvarez Ramírez","EVOP","Región de La Araucanía",23
1011,6,-0.375914573669434,0.5023432970047,0,0,"Sandra Amar Mancilla","UDI","Región de Magallanes y de la Antártica Chilena",28
1012,6,0.628291010856628,0.196937724947929,0,0,"Boris Barrera Moreno","PC","Región Metropolitana de Santiago",9
1013,6,0.336526244878769,0.108004450798035,0,0,"Alejandro Bernales Maldonado","PL","Región de Los Lagos",26
1014,6,0.371333569288254,-0.0839967429637909,0,0,"Karim Bianchi Retamales","IND","Región de Magallanes y de la Antártica Chilena",28
1015,6,0.528728723526001,-0.783984422683716,0,0,"Jorge Brito Hasbún","RD","Región de Valparaíso",7
1016,6,0.0157454870641232,-0.186114653944969,0,0,"Miguel Ángel Calisto Águila","DC","Región de Aysén del General Carlos Ibáñez del Campo",27
1017,6,-0.41489240527153,0.296027064323425,0,0,"Álvaro Carter Fernández","UDI","Región Metropolitana de Santiago",12
1018,6,0.480727881193161,-0.499673843383789,0,0,"Natalia Castillo Muñoz","RD","Región Metropolitana de Santiago",10
1019,6,-0.724271297454834,-0.193057090044022,0,0,"José Miguel Castro Bascuñán","RN","Región de Antofagasta",3
1020,6,0.428767830133438,0.337918639183044,0,0,"Ricardo Celis Araya","PPD","Región de La Araucanía",23
1021,6,-0.483438432216644,0.0535673648118973,0,0,"Andrés Celis Montt","RN","Región de Valparaíso",7
1022,6,-0.632379233837128,-0.125143706798553,0,0,"Sofía Cid Versalovic","RN","Región de Atacama",4
1023,6,0.505454838275909,-0.738988816738129,0,0,"Miguel Crispi Serrano","RD","Región Metropolitana de Santiago",12
1024,6,-0.89768248796463,-0.335097312927246,0,0,"Luciano Cruz-Coke Carvallo","EVOP","Región Metropolitana de Santiago",10
1025,6,-0.692205727100372,-0.255815863609314,0,0,"Catalina Del Real Mihovilovic","RN","Región Metropolitana de Santiago",11
1027,6,-0.563502490520477,-0.560738980770111,0,0,"Jorge Durán Espinoza","RN","Región Metropolitana de Santiago",9
1028,6,-0.521039426326752,-0.258521169424057,0,0,"Eduardo Durán Salinas","RN","Región Metropolitana de Santiago",13
1029,6,-0.685659348964691,-0.410977333784103,0,0,"Francisco Eguiguren Correa","RN","Región de Coquimbo",5
1030,6,-0.676629304885864,-0.458735406398773,0,0,"Camila Flores Oporto","RN","Región de Valparaíso",6
1031,6,-0.707375168800354,0.366803646087646,0,0,"Juan Fuenzalida Cobo","UDI","Región de Coquimbo",5
1032,6,-0.732889592647552,-0.756664574146271,0,0,"Ramón Galleguillos Castillo","RN","Región de Tarapacá",2
1034,6,0.623902976512909,-0.0630154609680176,0,0,"Félix González Gatica","PEV","Región del Bío Bío",20
1035,6,0.620881140232086,0.244501024484634,0,0,"Carmen Hertz Cádiz","PC","Región Metropolitana de Santiago",8
1036,6,0.654980361461639,-0.407086879014969,0,0,"Tomás Hirsch Goldschmidt","PH","Región Metropolitana de Santiago",11
1037,6,0.619504511356354,-0.410939872264862,0,0,"Diego Ibáñez Cotroneo","IND","Región de Valparaíso",6
1038,6,0.439348936080933,0.540544629096985,0,0,"Marcos Ilabaca Cerda","PS","Región de Los Ríos",24
1039,6,0.555416226387024,-0.0996167659759521,0,0,"Pamela Jiles Moreno","PH","Región Metropolitana de Santiago",12
1040,6,-1.0024745464325,-0.400194406509399,0,0,"Harry Jürgensen Rundshagen","RN","Región de Los Lagos",25
1041,6,-0.944164037704468,-0.258507162332535,0,0,"Pablo Kast Sommerhoff","EVOP","Región de Valparaíso",6
1042,6,-0.634847819805145,-0.255443274974823,0,0,"Sebastián Keitel Bianchi","EVOP","Región Metropolitana de Santiago",9
1043,6,0.604851245880127,0.269726485013962,0,0,"Amaro Labra Sepúlveda","PC","Región Metropolitana de Santiago",12
1044,6,0.443970143795013,0.624211549758911,0,0,"Raúl Leiva Carvajal","PS","Región Metropolitana de Santiago",14
1045,6,-0.616715908050537,-0.203153595328331,0,0,"Aracely Leuquén Uribe","RN","Región de Aysén del General Carlos Ibáñez del Campo",27
1046,6,-0.634708285331726,-0.336906284093857,0,0,"Andrés Longton Herrera","RN","Región de Valparaíso",6
1047,6,-0.904793977737427,-0.406411945819855,0,0,"Karin Luck Urban","RN","Región Metropolitana de Santiago",11
1048,6,0.473826706409454,0.360555827617645,0,0,"Carolina Marzán Pinto","PPD","Región de Valparaíso",6
1049,6,0.371918588876724,0.428292095661163,0,0,"Cosme Mellado Pino","PRad","Región del Libertador General Bernardo O' Higgins",16
1050,6,-0.656296968460083,-0.264705091714859,0,0,"Miguel Mellado Suazo","RN","Región de La Araucanía",23
1051,6,0.62233030796051,-0.607737004756927,0,0,"Claudia Mix Jiménez","COM","Región Metropolitana de Santiago",8
1052,6,-0.8675297498703,-0.363297343254089,0,0,"Andrés Molina Magofke","EVOP","Región de La Araucanía",23
1053,6,-0.53056001663208,0.161664217710495,0,0,"Cristhian Moreira Barros","UDI","Región Metropolitana de Santiago",13
1054,6,-0.43270817399025,-0.334332078695297,0,0,"Francesca Muñoz González","RN","Región del Bío Bío",20
1055,6,-0.396509617567062,0.473689496517181,0,0,"Nicolás Noman Garrido","UDI","Región de Atacama",4
1056,6,0.50123143196106,0.594268441200256,0,0,"Emilia Nuyado Ancapichún","PS","Región de Los Lagos",25
1057,6,-0.340415954589844,-0.398293644189835,0,0,"Erika Olivera De La Fuente","IND","Región Metropolitana de Santiago",9
1058,6,0.514614880084991,-0.55376660823822,0,0,"Maite Orsini Pascal","RD","Región Metropolitana de Santiago",9
1059,6,-0.585847139358521,-0.273150682449341,0,0,"Ximena Ossandón Irarrázabal","RN","Región Metropolitana de Santiago",12
1060,6,-0.844885408878326,-0.371682047843933,0,0,"Luis Pardo Sáinz","RN","Región de Valparaíso",6
1061,6,0.432627081871033,0.297569423913956,0,0,"Andrea Parra Sauterel","PPD","Región de La Araucanía",22
1062,6,0.199139773845673,-0.0312141627073288,0,0,"Joanna Pérez Olea","DC","Región del Bío Bío",21
1063,6,0.530944585800171,-0.756365895271301,0,0,"Catalina Pérez Salinas","RD","Región de Antofagasta",3
1064,6,-0.516787767410278,-0.247612208127975,0,0,"Pablo Prieto Lorca","IND","Región del Maule",17
1065,6,-0.860673308372498,0.298116117715836,0,0,"Guillermo Ramírez Diez","UDI","Región Metropolitana de Santiago",11
1066,6,-0.387449324131012,0.21548555791378,0,0,"Rolando Rentería Moller","UDI","Región del Maule",18
1067,6,-0.604740560054779,-0.336475044488907,0,0,"Hugo Rey Martínez","RN","Región del Maule",17
1068,6,0.600769996643066,-0.561361968517303,0,0,"Camila Rojas Valderrama","COM","Región de Valparaíso",7
1069,6,-0.724875569343567,-0.788292229175568,0,0,"Leonidas Romero Sáez","RN","Región del Bío Bío",20
1070,6,0.514172196388245,0.151372879743576,0,0,"Patricio Rosas Barrientos","IND","Región de Los Ríos",24
1071,6,0.47976016998291,0.392240822315216,0,0,"Gastón Saavedra Chandía","PS","Región del Bío Bío",20
1072,6,-0.658729255199432,0.358813166618347,0,0,"Gustavo Sanhueza Dueñas","UDI","Región del Bío Bío",19
1073,6,0.482589274644852,0.351656883955002,0,0,"Juan Santana Castillo","PS","Región de Atacama",4
1074,6,0.647495806217194,0.287714868783951,0,0,"Marisela Santibáñez Novoa","PRO","Región Metropolitana de Santiago",14
1075,6,-0.748185992240906,-0.324427276849747,0,0,"Diego Schalper Sepúlveda","RN","Región del Libertador General Bernardo O' Higgins",15
1076,6,0.373124003410339,0.418481290340424,0,0,"Alexis Sepúlveda Soto","PRad","Región del Maule",17
1077,6,0.42702928185463,0.203191176056862,0,0,"Raúl Soto Mardones","DC","Región del Libertador General Bernardo O' Higgins",15
1078,6,0.350304871797562,0.592425048351288,0,0,"Jaime Tohá González","PS","Región del Bío Bío",20
1079,6,-0.82306969165802,-0.327375769615173,0,0,"Sebastián Torrealba Alvarado","RN","Región Metropolitana de Santiago",10
1080,6,-0.226755112409592,0.268115758895874,0,0,"Virginia Troncoso Hellman","UDI","Región del Libertador General Bernardo O' Higgins",16
1081,6,-0.986741542816162,-0.343138098716736,0,0,"Francisco Undurraga Gazitúa","EVOP","Región Metropolitana de Santiago",11
1082,6,-0.943399727344513,-0.47427573800087,0,0,"Cristóbal Urruticoechea Ríos","RN","Región del Bío Bío",21
1083,6,0.377809405326843,0.743604421615601,0,0,"Esteban Velásquez Núñez","FRVS","Región de Antofagasta",3
1084,6,0.150562956929207,0.213174402713776,0,0,"Daniel Verdessi Belemmi","DC","Región de Valparaíso",6
1085,6,0.481905847787857,-0.702159225940704,0,0,"Pablo Vidal Rojas","RD","Región Metropolitana de Santiago",8
1086,6,0.56449019908905,-0.314122378826141,0,0,"Gonzalo Winter Etcheberry","IND","Región Metropolitana de Santiago",10
1087,6,0.584370970726013,-0.423844307661057,0,0,"Gael Yeomans Araya","RD","Región Metropolitana de Santiago",13
