"legislator","period","coord1D","coord2D","se1D","se2D","nombres","partido","region","distrito"
1016,1,0.0638986229896545,-0.54104882478714,0,0,"Miguel Ángel Calisto Águila","DC","Región de Aysén del General Carlos Ibáñez del Campo",27
1017,1,0.61433607339859,0.292543113231659,0,0,"Álvaro Carter Fernández","UDI","Región Metropolitana de Santiago",12
1018,1,-0.539697587490082,-0.487397432327271,0,0,"Natalia Castillo Muñoz","RD","Región Metropolitana de Santiago",10
1019,1,0.678224205970764,0.0982817858457565,0,0,"José Miguel Castro Bascuñán","RN","Región de Antofagasta",3
1020,1,-0.340123236179352,0.273836374282837,0,0,"Ricardo Celis Araya","PPD","Región de La Araucanía",23
1021,1,0.534645438194275,0.1506088078022,0,0,"Andrés Celis Montt","RN","Región de Valparaíso",7
1022,1,0.615857839584351,-0.0673058927059174,0,0,"Sofía Cid Versalovic","RN","Región de Atacama",4
1023,1,-0.53957736492157,-0.500217199325562,0,0,"Miguel Crispi Serrano","RD","Región Metropolitana de Santiago",12
1024,1,0.748884797096252,-0.312482357025146,0,0,"Luciano Cruz-Coke Carvallo","EVOP","Región Metropolitana de Santiago",10
1025,1,0.571738541126251,-0.13603937625885,0,0,"Catalina Del Real Mihovilovic","RN","Región Metropolitana de Santiago",11
1027,1,0.483121871948242,0.0736719965934753,0,0,"Jorge Durán Espinoza","RN","Región Metropolitana de Santiago",9
1028,1,0.647309184074402,0.306351542472839,0,0,"Eduardo Durán Salinas","RN","Región Metropolitana de Santiago",13
1029,1,0.614141225814819,0.267028987407684,0,0,"Francisco Eguiguren Correa","RN","Región de Coquimbo",5
1030,1,0.621017098426819,0.754911959171295,0,0,"Camila Flores Oporto","RN","Región de Valparaíso",6
1031,1,0.749800205230713,0.0851884856820107,0,0,"Juan Fuenzalida Cobo","UDI","Región de Coquimbo",5
1032,1,0.615682482719421,-0.289670646190643,0,0,"Ramón Galleguillos Castillo","RN","Región de Tarapacá",2
1034,1,-0.848741233348846,0.275676041841507,0,0,"Félix González Gatica","PEV","Región del Bío Bío",20
1035,1,-0.553961396217346,0.551995933055878,0,0,"Carmen Hertz Cádiz","PC","Región Metropolitana de Santiago",8
1036,1,-0.778499484062195,-0.0972980484366417,0,0,"Tomás Hirsch Goldschmidt","PH","Región Metropolitana de Santiago",11
1037,1,-0.670734882354736,-0.094460129737854,0,0,"Diego Ibáñez Cotroneo","IND","Región de Valparaíso",6
1038,1,-0.443667650222778,0.735345780849457,0,0,"Marcos Ilabaca Cerda","PS","Región de Los Ríos",24
1039,1,-0.909686744213104,0.165909290313721,0,0,"Pamela Jiles Moreno","PH","Región Metropolitana de Santiago",12
1040,1,0.673280477523804,0.0854614228010178,0,0,"Harry Jürgensen Rundshagen","RN","Región de Los Lagos",25
1041,1,0.615059196949005,-0.452627390623093,0,0,"Pablo Kast Sommerhoff","EVOP","Región de Valparaíso",6
1042,1,0.55519425868988,-0.151081711053848,0,0,"Sebastián Keitel Bianchi","EVOP","Región Metropolitana de Santiago",9
1043,1,-0.606646776199341,0.475099802017212,0,0,"Amaro Labra Sepúlveda","PC","Región Metropolitana de Santiago",12
1044,1,-0.428235948085785,0.736106812953949,0,0,"Raúl Leiva Carvajal","PS","Región Metropolitana de Santiago",14
1046,1,0.588821291923523,-0.0479431301355362,0,0,"Andrés Longton Herrera","RN","Región de Valparaíso",6
1047,1,0.682913482189178,-0.0995526015758514,0,0,"Karin Luck Urban","RN","Región Metropolitana de Santiago",11
1048,1,-0.401072412729263,0.388445019721985,0,0,"Carolina Marzán Pinto","PPD","Región de Valparaíso",6
1049,1,-0.242710873484612,-0.33819106221199,0,0,"Cosme Mellado Pino","PRad","Región del Libertador General Bernardo O' Higgins",16
1050,1,0.633515894412994,-0.0379242040216923,0,0,"Miguel Mellado Suazo","RN","Región de La Araucanía",23
1051,1,-0.737515330314636,0.0923612117767334,0,0,"Claudia Mix Jiménez","COM","Región Metropolitana de Santiago",8
1052,1,0.676908314228058,-0.4043929874897,0,0,"Andrés Molina Magofke","EVOP","Región de La Araucanía",23
1053,1,0.61246919631958,0.28300529718399,0,0,"Cristhian Moreira Barros","UDI","Región Metropolitana de Santiago",13
1054,1,0.537479758262634,0.177958756685257,0,0,"Francesca Muñoz González","RN","Región del Bío Bío",20
1055,1,0.666458487510681,-0.112006798386574,0,0,"Nicolás Noman Garrido","UDI","Región de Atacama",4
1056,1,-0.679462254047394,0.67680150270462,0,0,"Emilia Nuyado Ancapichún","PS","Región de Los Lagos",25
1057,1,0.428599089384079,0.460671305656433,0,0,"Erika Olivera De La Fuente","IND","Región Metropolitana de Santiago",9
1058,1,-0.579113066196442,-0.409751683473587,0,0,"Maite Orsini Pascal","RD","Región Metropolitana de Santiago",9
1059,1,0.488177627325058,0.329057157039642,0,0,"Ximena Ossandón Irarrázabal","RN","Región Metropolitana de Santiago",12
1060,1,0.714134097099304,0.0996880158782005,0,0,"Luis Pardo Sáinz","RN","Región de Valparaíso",6
1061,1,-0.360105574131012,0.317797034978867,0,0,"Andrea Parra Sauterel","PPD","Región de La Araucanía",22
1062,1,0.0553679615259171,-0.733743786811829,0,0,"Joanna Pérez Olea","DC","Región del Bío Bío",21
1063,1,-0.52338832616806,-0.502135813236237,0,0,"Catalina Pérez Salinas","RD","Región de Antofagasta",3
1064,1,0.534233152866364,-0.403486758470535,0,0,"Pablo Prieto Lorca","IND","Región del Maule",17
1065,1,0.787477552890778,0.257203161716461,0,0,"Guillermo Ramírez Diez","UDI","Región Metropolitana de Santiago",11
1066,1,0.606054663658142,0.232622936367989,0,0,"Rolando Rentería Moller","UDI","Región del Maule",18
1067,1,0.563790321350098,0.223062470555305,0,0,"Hugo Rey Martínez","RN","Región del Maule",17
1068,1,-0.711940467357635,0.125357180833817,0,0,"Camila Rojas Valderrama","COM","Región de Valparaíso",7
1069,1,0.471106231212616,-0.471340984106064,0,0,"Leonidas Romero Sáez","RN","Región del Bío Bío",20
1070,1,-0.519855856895447,0.248289793729782,0,0,"Patricio Rosas Barrientos","IND","Región de Los Ríos",24
1071,1,-0.508989691734314,0.56014096736908,0,0,"Gastón Saavedra Chandía","PS","Región del Bío Bío",20
1072,1,0.708033561706543,0.381032198667526,0,0,"Gustavo Sanhueza Dueñas","UDI","Región del Bío Bío",19
1073,1,-0.562206745147705,0.642344117164612,0,0,"Juan Santana Castillo","PS","Región de Atacama",4
1074,1,-0.594505310058594,0.578090071678162,0,0,"Marisela Santibáñez Novoa","PRO","Región Metropolitana de Santiago",14
1075,1,0.599268198013306,0.148943871259689,0,0,"Diego Schalper Sepúlveda","RN","Región del Libertador General Bernardo O' Higgins",15
1076,1,-0.26506894826889,-0.765558481216431,0,0,"Alexis Sepúlveda Soto","PRad","Región del Maule",17
1077,1,-0.379847913980484,-0.00744399428367615,0,0,"Raúl Soto Mardones","DC","Región del Libertador General Bernardo O' Higgins",15
1078,1,-0.282819449901581,0.860549688339233,0,0,"Jaime Tohá González","PS","Región del Bío Bío",20
1079,1,0.738924205303192,0.0663699805736542,0,0,"Sebastián Torrealba Alvarado","RN","Región Metropolitana de Santiago",10
1080,1,0.554131507873535,0.0450828373432159,0,0,"Virginia Troncoso Hellman","UDI","Región del Libertador General Bernardo O' Higgins",16
1081,1,0.748110115528107,-0.317023456096649,0,0,"Francisco Undurraga Gazitúa","EVOP","Región Metropolitana de Santiago",11
1082,1,0.636981010437012,-0.00633320212364197,0,0,"Cristóbal Urruticoechea Ríos","RN","Región del Bío Bío",21
1083,1,-0.615027785301208,0.494078695774078,0,0,"Esteban Velásquez Núñez","FRVS","Región de Antofagasta",3
1084,1,0.0860767439007759,-0.95839649438858,0,0,"Daniel Verdessi Belemmi","DC","Región de Valparaíso",6
1085,1,-0.536230981349945,-0.611617803573608,0,0,"Pablo Vidal Rojas","RD","Región Metropolitana de Santiago",8
1086,1,-0.705344498157501,-0.0088055431842804,0,0,"Gonzalo Winter Etcheberry","IND","Región Metropolitana de Santiago",10
1087,1,-0.594441294670105,-0.239570468664169,0,0,"Gael Yeomans Araya","RD","Región Metropolitana de Santiago",13
