vote_id,id,fecha,nombre,boletin
30524,30524,2019-01-22 14:01:24,"
                                Modifica la ley N° 20.032, que Establece Sistema de Atención a la Niñez y Adolescencia a través de la red de colaboradores del Servicio Nacional de Menores (Sename), y su régimen de subvención y el decreto ley N° 2.465, del año 1979, del Ministerio de Justicia, que Crea el Servicio Nacional de Menores y fija el texto de su ley orgánica",Boletín N°11657-07
30525,30525,2019-01-22 14:02:46,"
                                Modifica el Código de Justicia Militar y la ley N° 20.285, sobre Acceso a la Información Pública, en lo que respecta al secreto relativo a las plantas o dotaciones de las Fuerzas de Orden y Seguridad Pública",Boletín N°11790-25
30526,30526,2019-01-22 14:04:18,"
                                Modifica el Código de Justicia Militar y la ley N° 20.285, sobre Acceso a la Información Pública, en lo que respecta al secreto relativo a las plantas o dotaciones de las Fuerzas de Orden y Seguridad Pública",Boletín N°11790-25
30527,30527,2019-01-22 14:05:35,"
                                Modifica la ley N°19.712, Ley del Deporte, y la ley N°20.019, que Regula las Sociedades Anónimas Deportivas Profesionales, para establecer el deber de contar con un protocolo contra acoso sexual en la actividad deportiva nacional",Boletín N°11926-29
30532,30532,2019-01-22 20:35:43,"
                                Modifica la ley N° 18.168, General de Telecomunicaciones, para restringir el acceso de menores de edad a sitios de Internet con contenidos perjudiciales para su desarrollo",Boletín N°11785-15
30549,30549,2019-01-23 18:26:54,"
                                Asigna al gimnasio municipal de la ciudad de Talca el nombre de Gimnasio Regional Manuel Herrera Blanco de Talca",Boletín N°11877-29
30557,30557,2019-01-24 13:03:10,"
                                Crea el Servicio de Protección a la Niñez y modifica normas legales que indica",Boletín N°12027-07
30558,30558,2019-01-24 13:04:02,"
                                Crea el Servicio de Protección a la Niñez y modifica normas legales que indica",Boletín N°12027-07
30559,30559,2019-01-24 13:05:04,"
                                Crea el Servicio de Protección a la Niñez y modifica normas legales que indica",Boletín N°12027-07
30560,30560,2019-01-24 13:06:54,"
                                Crea el Servicio de Protección a la Niñez y modifica normas legales que indica",Boletín N°12027-07
30561,30561,2019-01-24 13:07:38,"
                                Crea el Servicio de Protección a la Niñez y modifica normas legales que indica",Boletín N°12027-07
30562,30562,2019-01-24 13:08:24,"
                                Crea el Servicio de Protección a la Niñez y modifica normas legales que indica",Boletín N°12027-07
30563,30563,2019-01-24 13:12:32,"
                                Crea el Servicio de Protección a la Niñez y modifica normas legales que indica",Boletín N°12027-07
30564,30564,2019-01-24 13:13:28,"
                                Crea el Servicio de Protección a la Niñez y modifica normas legales que indica",Boletín N°12027-07
30590,30590,2019-03-05 13:38:55,"
                                Modifica la ley N° 20.370, que Establece ley General de Educación, para incorporar la prevención del bullying o acoso virtual escolar y aumentar la sanción a las infracciones que atentan contra derechos y deberes que indica",Boletín N°11784-04
30591,30591,2019-03-05 13:40:13,"
                                Modifica la ley General de Educación, para asegurar la protección de los integrantes de la comunidad escolar en casos de violencia al interior de los establecimientos educacionales",Boletín N°11963-04
30600,30600,2019-03-06 14:02:55,"
                                Modifica el Código Penal para establecer un tipo especial de lesiones contra profesionales que presten servicios en establecimientos educacionales y funcionarios de servicios de salud",Boletín N°12064-07
30601,30601,2019-03-06 14:03:55,"
                                Especifica y refuerza las penas principales y accesorias, y modifica las penas de inhabilitación contempladas en los incisos segundo y final del artículo 372 del Código Penal",Boletín N°12208-07
30602,30602,2019-03-06 14:04:41,"
                                Especifica y refuerza las penas principales y accesorias, y modifica las penas de inhabilitación contempladas en los incisos segundo y final del artículo 372 del Código Penal",Boletín N°12208-07
30603,30603,2019-03-06 14:05:43,"
                                Especifica y refuerza las penas principales y accesorias, y modifica las penas de inhabilitación contempladas en los incisos segundo y final del artículo 372 del Código Penal",Boletín N°12208-07
30604,30604,2019-03-06 14:08:00,"
                                Especifica y refuerza las penas principales y accesorias, y modifica las penas de inhabilitación contempladas en los incisos segundo y final del artículo 372 del Código Penal",Boletín N°12208-07
30631,30631,2019-03-12 13:31:08,"
                                Crea el Ministerio de Familia y Desarrollo Social y modifica el cuerpo legal que indica",Boletín N°11951-31
30705,30705,2019-03-21 12:54:32,"
                                Establece el financiamiento, regula la ejecución y dicta otras normas para la implementación de la Conferencia Internacional para el Cambio Climático denominada Cop 25",Boletín N°12485-05
30706,30706,2019-03-21 12:55:37,"
                                Establece el financiamiento, regula la ejecución y dicta otras normas para la implementación de la Conferencia Internacional para el Cambio Climático denominada Cop 25",Boletín N°12485-05
30707,30707,2019-03-21 12:56:19,"
                                Establece el financiamiento, regula la ejecución y dicta otras normas para la implementación de la Conferencia Internacional para el Cambio Climático denominada Cop 25",Boletín N°12485-05
30734,30734,2019-04-03 13:59:49,"
                                Modifica el Párrafo 5° de las Disposiciones Transitorias de la ley N° 21.091, Sobre Educación Superior, y otras normas legales",Boletín N°12385-04
30736,30736,2019-04-03 14:02:08,"
                                Regula a las aplicaciones de transporte remunerado de pasajeros y los servicios que a través de ellas se presten",Boletín N°11934-15
30737,30737,2019-04-03 14:04:59,"
                                Regula a las aplicaciones de transporte remunerado de pasajeros y los servicios que a través de ellas se presten",Boletín N°11934-15
30738,30738,2019-04-03 14:07:29,"
                                Regula a las aplicaciones de transporte remunerado de pasajeros y los servicios que a través de ellas se presten",Boletín N°11934-15
30739,30739,2019-04-03 14:11:49,"
                                Regula a las aplicaciones de transporte remunerado de pasajeros y los servicios que a través de ellas se presten",Boletín N°11934-15
30740,30740,2019-04-03 14:13:34,"
                                Regula a las aplicaciones de transporte remunerado de pasajeros y los servicios que a través de ellas se presten",Boletín N°11934-15
30741,30741,2019-04-03 14:17:12,"
                                Regula a las aplicaciones de transporte remunerado de pasajeros y los servicios que a través de ellas se presten",Boletín N°11934-15
30742,30742,2019-04-03 14:18:49,"
                                Regula a las aplicaciones de transporte remunerado de pasajeros y los servicios que a través de ellas se presten",Boletín N°11934-15
30743,30743,2019-04-03 14:19:46,"
                                Regula a las aplicaciones de transporte remunerado de pasajeros y los servicios que a través de ellas se presten",Boletín N°11934-15
30744,30744,2019-04-03 14:21:09,"
                                Regula a las aplicaciones de transporte remunerado de pasajeros y los servicios que a través de ellas se presten",Boletín N°11934-15
30745,30745,2019-04-03 14:23:16,"
                                Regula a las aplicaciones de transporte remunerado de pasajeros y los servicios que a través de ellas se presten",Boletín N°11934-15
30746,30746,2019-04-03 14:24:08,"
                                Regula a las aplicaciones de transporte remunerado de pasajeros y los servicios que a través de ellas se presten",Boletín N°11934-15
30747,30747,2019-04-03 14:27:18,"
                                Regula a las aplicaciones de transporte remunerado de pasajeros y los servicios que a través de ellas se presten",Boletín N°11934-15
30748,30748,2019-04-03 14:32:10,"
                                Regula a las aplicaciones de transporte remunerado de pasajeros y los servicios que a través de ellas se presten",Boletín N°11934-15
30777,30777,2019-04-10 13:42:26,"
                                Modifica la ley N° 19.039, de Propiedad Industrial, la ley N° 20.254, que Establece el Instituto Nacional de Propiedad Industrial y el Código Procesal Penal",Boletín N°12135-03
30778,30778,2019-04-10 13:43:12,"
                                Modifica la ley N° 19.039, de Propiedad Industrial, la ley N° 20.254, que Establece el Instituto Nacional de Propiedad Industrial y el Código Procesal Penal",Boletín N°12135-03
30779,30779,2019-04-10 13:44:17,"
                                Modifica la ley N° 19.039, de Propiedad Industrial, la ley N° 20.254, que Establece el Instituto Nacional de Propiedad Industrial y el Código Procesal Penal",Boletín N°12135-03
30794,30794,2019-04-11 12:55:38,"
                                Modifica la ley N°18.700, orgánica constitucional sobre Votaciones Populares y Escrutinios, para privilegiar la cercanía al domicilio del elector, en la asignación del local de votación",Boletín N°12426-06
30817,30817,2019-04-17 13:54:31,"
                                Aprueba el Tratado Integral y Progresista de Asociación Transpacífico entre Australia, Brunéi Darussalam, Canadá, los Estados Unidos Mexicanos, Japón, Malasia, Nueva Zelanda, la República de Chile, la República del Perú, la República de Singapur y la República Socialista de Vietnam, y las cartas intercambiadas en el contexto del mismo, todos suscritos en Santiago, Chile, el 8 de marzo de 2018",Boletín N°12195-10
30831,30831,2019-04-23 13:43:42,"
                                Modifica el Código Procesal Penal para imponer a las autoridades religiosas o eclesiásticas que indica, la obligación de denunciar hechos que revistieren caracteres de delito, contra menores de edad y personas impedidas de ejercer con autonomía sus derechos, y de que tomaren conocimiento en virtud de sus funciones",Boletín N°11768-07
30832,30832,2019-04-23 13:46:37,"
                                Modifica el Código Procesal Penal para imponer a las autoridades religiosas o eclesiásticas que indica, la obligación de denunciar hechos que revistieren caracteres de delito, contra menores de edad y personas impedidas de ejercer con autonomía sus derechos, y de que tomaren conocimiento en virtud de sus funciones",Boletín N°11768-07
30833,30833,2019-04-23 13:48:02,"
                                Modifica el Código Procesal Penal para imponer a las autoridades religiosas o eclesiásticas que indica, la obligación de denunciar hechos que revistieren caracteres de delito, contra menores de edad y personas impedidas de ejercer con autonomía sus derechos, y de que tomaren conocimiento en virtud de sus funciones",Boletín N°11768-07
30894,30894,2019-05-08 14:17:09,"
                                Modifica la ley N°18.700, orgánica constitucional sobre Votaciones Populares y Escrutinios, para privilegiar la cercanía al domicilio del elector, en la asignación del local de votación",Boletín N°12426-06
30896,30896,2019-05-08 14:19:14,"
                                Modifica la ley General de Educación y la ley sobre Subvención del Estado a establecimientos educacionales, en el sentido de prohibir que se condicione la permanencia de estudiantes al consumo de medicamentos para tratar trastornos de conducta",Boletín N°11662-04
30965,30965,2019-05-09 12:59:51,"
                                Establece el 22 de mayo de cada año como el Día Nacional de la Memoria y Educación sobre Desastres Socio-Naturales",Boletín N°12222-04
30987,30987,2019-05-16 13:52:06,"
                                Mejora pensiones del sistema de pensiones solidarias y del sistema de pensiones de capitalización individual, crea nuevos beneficios de pensión para la clase media y las mujeres, crea un subsidio y seguro de dependencia, e introduce modificaciones en los cuerpos legales que indica",Boletín N°12212-13
30988,30988,2019-05-16 13:54:05,"
                                Mejora pensiones del sistema de pensiones solidarias y del sistema de pensiones de capitalización individual, crea nuevos beneficios de pensión para la clase media y las mujeres, crea un subsidio y seguro de dependencia, e introduce modificaciones en los cuerpos legales que indica",Boletín N°12212-13
31003,31003,2019-05-28 14:22:25,"
                                Modifica la ley N° 19.300, que Aprueba ley sobre Bases Generales del Medio Ambiente, para exigir la elaboración de un Estudio de Impacto Ambiental en los proyectos que puedan generar contaminación lumínica en las zonas que indica.",Boletín N°11912-12
31004,31004,2019-05-28 14:23:17,"
                                Modifica la ley N° 19.300, que Aprueba ley sobre Bases Generales del Medio Ambiente, para exigir la elaboración de un Estudio de Impacto Ambiental en los proyectos que puedan generar contaminación lumínica en las zonas que indica.",Boletín N°11912-12
31021,31021,2019-05-29 13:32:29,"
                                Modifica el tratamiento de las penas de los delitos de robo y receptación de vehículos motorizados o de los bienes que se encuentran al interior de estos",Boletín N°11818-25
31022,31022,2019-05-29 13:33:15,"
                                Modifica el tratamiento de las penas de los delitos de robo y receptación de vehículos motorizados o de los bienes que se encuentran al interior de estos",Boletín N°11818-25
31029,31029,2019-05-30 12:46:40,"
                                Modifica la ley N° 18.290, de Tránsito, en lo tocante a la infracción consistente en estacionar en un espacio destinado a vehículos para personas con discapacidad, sin derecho a ello.",Boletín N°12071-15
31039,31039,2019-06-04 13:57:40,"
                                Modifica las leyes N°s 18.695 y 19.175, para establecer una cuota de género en las elecciones de gobernadores regionales, alcaldes y concejales",Boletín N°11994-34
31040,31040,2019-06-04 13:59:07,"
                                Modifica las leyes N°s 18.695 y 19.175, para establecer una cuota de género en las elecciones de gobernadores regionales, alcaldes y concejales",Boletín N°11994-34
31067,31067,2019-06-06 13:05:52,"
                                Modifica el Reglamento de la Cámara de Diputados con el objeto de cambiar el nombre de la Comisión de Bomberos",Boletín N°12316-07
31068,31068,2019-06-06 13:07:36,"
                                Modifica el Reglamento de la Cámara de Diputados con el objeto de cambiar el nombre de la Comisión de Bomberos",Boletín N°12316-07
31070,31070,2019-06-06 13:09:59,"
                                Modifica el decreto con fuerza de ley N° 30, de 2004, del Ministerio de Hacienda, sobre Ordenanza de Aduanas, en materia de sanciones al delito de contrabando",Boletín N°12215-05
31071,31071,2019-06-06 13:11:08,"
                                Modifica la ley N° 19.227, con el objeto de establecer garantías e incentivos para fomentar el libro y la lectura",Boletín N°12253-24
31080,31080,2019-06-11 13:46:51,"
                                Modifica la ley N° 19.070, que Aprueba Estatuto de los Profesionales de la Educación, en diversas materias de orden laboral",Boletín N°11780-04
31135,31135,2019-06-13 12:58:26,"
                                Sobre información y rendición de cuentas de gastos reservados",Boletín N°12332-05
31136,31136,2019-06-13 12:59:47,"
                                Sobre información y rendición de cuentas de gastos reservados",Boletín N°12332-05
31137,31137,2019-06-13 13:01:12,"
                                Sobre información y rendición de cuentas de gastos reservados",Boletín N°12332-05
31145,31145,2019-06-18 13:37:26,"
                                Modifica la ley N° 19.070, que Aprueba Estatuto de los Profesionales de la Educación, en diversas materias de orden laboral",Boletín N°11780-04
31160,31160,2019-06-19 13:35:53,"
                                Sobre información y rendición de cuentas de gastos reservados",Boletín N°12332-05
31161,31161,2019-06-19 13:36:38,"
                                Sobre información y rendición de cuentas de gastos reservados",Boletín N°12332-05
31162,31162,2019-06-19 13:37:23,"
                                Sobre información y rendición de cuentas de gastos reservados",Boletín N°12332-05
31163,31163,2019-06-19 13:38:27,"
                                Sobre información y rendición de cuentas de gastos reservados",Boletín N°12332-05
31164,31164,2019-06-19 13:39:28,"
                                Sobre información y rendición de cuentas de gastos reservados",Boletín N°12332-05
31165,31165,2019-06-19 13:40:01,"
                                Sobre información y rendición de cuentas de gastos reservados",Boletín N°12332-05
31179,31179,2019-06-20 13:08:45,"
                                Autoriza erigir un monumento en homenaje a las cantineras de la Guerra del Pacífico, en la ciudad de Arica",Boletín N°11917-24
31182,31182,2019-06-20 13:11:42,"
                                Aprueba el Acuerdo por el que se Establece una Asociación, sus Declaraciones Conjuntas y el Acuerdo sobre el Comercio de Productos Orgánicos, entre la República de Chile y el Reino Unido de Gran Bretaña e Irlanda del Norte, suscritos en Santiago, Chile, el 30 de enero de 2019",Boletín N°12472-10
