"coord1D","coord2D","legislator_id","legislator_name","party"
-0.643992960453033,0.336447954177856,1000,"Luis Rocafull López","PS"
-0.609549760818481,0.328545838594437,1001,"Raúl Saldívar Auger","PS"
-0.567136764526367,0.363467872142792,1002,"Leonardo Soto Ferrada","PS"
0.763649165630341,-0.490097343921661,1003,"Renzo Trisotti Martínez","UDI"
0.785643935203552,-0.302633017301559,1005,"Osvaldo Urrutia Soto","UDI"
-0.778645694255829,0.40588915348053,1006,"Camila Vallejo Dowling","PC"
-0.968725979328156,-0.248133167624474,1008,"Florcita Alarcón Rojas","PH"
0.954406321048737,-0.298510611057281,1009,"Jorge Alessandri Vergara","UDI"
0.703633427619934,0.242281824350357,1010,"Sebastián Álvarez Ramírez","EVOP"
0.637385368347168,-0.383303701877594,1011,"Sandra Amar Mancilla","UDI"
-0.777853429317474,0.443176358938217,1012,"Boris Barrera Moreno","PC"
-0.664448022842407,-0.464894860982895,1013,"Alejandro Bernales Maldonado","PL"
-0.515678942203522,-0.489985972642899,1014,"Karim Bianchi Retamales","IND"
-0.734110295772552,-0.679030239582062,1015,"Jorge Brito Hasbún","RD"
0.0884413570165634,-0.24604369699955,1016,"Miguel Ángel Calisto Águila","DC"
0.671796917915344,-0.333918035030365,1017,"Álvaro Carter Fernández","UDI"
-0.768477499485016,-0.639876782894135,1018,"Natalia Castillo Muñoz","RD"
0.743961095809937,0.19456547498703,1019,"José Miguel Castro Bascuñán","RN"
-0.528109073638916,0.156898766756058,1020,"Ricardo Celis Araya","PPD"
0.665934920310974,0.145215049386024,1021,"Andrés Celis Montt","RN"
0.744045197963715,0.108663983643055,1022,"Sofía Cid Versalovic","RN"
-0.747225284576416,-0.664570868015289,1023,"Miguel Crispi Serrano","RD"
0.804538369178772,0.444267272949219,1024,"Luciano Cruz-Coke Carvallo","EVOP"
0.719959497451782,0.306922852993011,1025,"Catalina Del Real Mihovilovic","RN"
0.713363707065582,0.261322677135468,1026,NA,NA
0.611498594284058,0.24477531015873,1027,"Jorge Durán Espinoza","RN"
0.69517058134079,-0.000812932965345681,1028,"Eduardo Durán Salinas","RN"
0.714118421077728,0.179881855845451,1029,"Francisco Eguiguren Correa","RN"
0.741039335727692,0.0191588420420885,1030,"Camila Flores Oporto","RN"
0.922990322113037,-0.384823173284531,1031,"Juan Fuenzalida Cobo","UDI"
0.669087171554565,0.369870662689209,1032,"Ramón Galleguillos Castillo","RN"
-0.789151012897491,-0.552855551242828,1033,NA,NA
-0.973209738731384,-0.229919388890266,1034,"Félix González Gatica","PEV"
-0.745293974876404,0.422817796468735,1035,"Carmen Hertz Cádiz","PC"
-0.941017210483551,-0.310050576925278,1036,"Tomás Hirsch Goldschmidt","PH"
-0.844003200531006,-0.423665583133698,1037,"Diego Ibáñez Cotroneo","IND"
-0.598308265209198,0.232945173978806,1038,"Marcos Ilabaca Cerda","PS"
-0.977827847003937,-0.209410518407822,1039,"Pamela Jiles Moreno","PH"
0.837505280971527,-0.115311548113823,1040,"Harry Jürgensen Rundshagen","RN"
0.735348105430603,0.478850096464157,1041,"Pablo Kast Sommerhoff","EVOP"
0.648959636688232,0.312725067138672,1042,"Sebastián Keitel Bianchi","EVOP"
-0.775365710258484,0.448693096637726,1043,"Amaro Labra Sepúlveda","PC"
-0.601502299308777,0.0828993245959282,1044,"Raúl Leiva Carvajal","PS"
0.648307323455811,0.0438083857297897,1045,"Aracely Leuquén Uribe","RN"
0.685279488563538,0.307173609733582,1046,"Andrés Longton Herrera","RN"
0.805854380130768,0.2641242146492,1047,"Karin Luck Urban","RN"
