vote_id,id,fecha,nombre,boletin,periodo
34703,34703,2020-11-17 12:28:20,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34704,34704,2020-11-17 12:33:04,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34705,34705,2020-11-17 12:34:51,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34706,34706,2020-11-17 12:38:25,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34707,34707,2020-11-17 12:40:58,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34708,34708,2020-11-17 12:42:58,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34709,34709,2020-11-17 12:44:43,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34710,34710,2020-11-17 12:51:36,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34711,34711,2020-11-17 12:56:01,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34712,34712,2020-11-17 13:00:52,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34714,34714,2020-11-17 13:08:46,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34715,34715,2020-11-17 13:10:46,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34716,34716,2020-11-17 14:56:49,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34717,34717,2020-11-17 14:58:27,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34718,34718,2020-11-17 15:59:20,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34719,34719,2020-11-17 16:04:32,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34720,34720,2020-11-17 16:06:36,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34721,34721,2020-11-17 16:16:20,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34722,34722,2020-11-17 16:19:48,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34724,34724,2020-11-17 16:24:39,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34725,34725,2020-11-17 16:28:06,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34726,34726,2020-11-17 16:30:13,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34727,34727,2020-11-17 18:03:22,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34728,34728,2020-11-17 18:08:01,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34729,34729,2020-11-17 18:09:55,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34730,34730,2020-11-17 18:17:31,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34731,34731,2020-11-17 18:19:20,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34732,34732,2020-11-17 18:24:30,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34733,34733,2020-11-17 18:26:07,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34734,34734,2020-11-17 18:28:49,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34735,34735,2020-11-17 18:30:15,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34736,34736,2020-11-17 18:35:06,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34737,34737,2020-11-17 18:37:31,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34738,34738,2020-11-17 18:38:57,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34739,34739,2020-11-17 18:41:02,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34740,34740,2020-11-17 18:42:42,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34741,34741,2020-11-17 18:46:35,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34742,34742,2020-11-17 18:48:02,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34743,34743,2020-11-17 18:51:47,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34744,34744,2020-11-17 18:54:07,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34745,34745,2020-11-17 18:55:22,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34746,34746,2020-11-17 18:57:49,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34747,34747,2020-11-17 19:00:46,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34748,34748,2020-11-17 19:03:33,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34749,34749,2020-11-17 20:06:16,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34750,34750,2020-11-17 20:08:34,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34751,34751,2020-11-17 20:09:52,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34752,34752,2020-11-17 20:11:10,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34753,34753,2020-11-17 20:13:26,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34754,34754,2020-11-17 20:15:21,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34755,34755,2020-11-17 20:17:05,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34756,34756,2020-11-17 20:19:28,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34757,34757,2020-11-17 20:21:43,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34758,34758,2020-11-17 20:24:37,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34759,34759,2020-11-17 20:26:21,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34760,34760,2020-11-17 20:29:55,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34761,34761,2020-11-17 20:34:37,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34762,34762,2020-11-17 20:37:10,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34763,34763,2020-11-17 20:38:39,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34764,34764,2020-11-17 20:44:00,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34765,34765,2020-11-17 21:03:04,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34766,34766,2020-11-17 21:04:23,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34767,34767,2020-11-17 21:06:56,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34768,34768,2020-11-17 21:08:21,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34769,34769,2020-11-17 21:10:03,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34770,34770,2020-11-17 21:13:18,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34771,34771,2020-11-17 21:39:43,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34772,34772,2020-11-17 21:41:18,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34773,34773,2020-11-17 21:42:44,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34786,34786,2020-11-18 11:33:17,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34787,34787,2020-11-18 13:07:25,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34788,34788,2020-11-18 13:10:28,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34789,34789,2020-11-18 13:14:59,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34790,34790,2020-11-18 14:44:32,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34791,34791,2020-11-18 15:43:22,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34792,34792,2020-11-18 15:44:56,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34793,34793,2020-11-18 15:47:54,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34794,34794,2020-11-18 15:49:56,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34795,34795,2020-11-18 17:56:32,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34796,34796,2020-11-18 17:59:54,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34797,34797,2020-11-18 18:03:07,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34798,34798,2020-11-18 18:04:35,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34799,34799,2020-11-18 18:06:53,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34800,34800,2020-11-18 18:08:22,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34801,34801,2020-11-18 18:10:10,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34802,34802,2020-11-18 18:14:29,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34803,34803,2020-11-18 18:16:12,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34804,34804,2020-11-18 18:19:53,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34805,34805,2020-11-18 18:22:13,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34806,34806,2020-11-18 18:25:50,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34807,34807,2020-11-18 18:27:49,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34808,34808,2020-11-18 18:29:58,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34809,34809,2020-11-18 18:31:39,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34810,34810,2020-11-18 18:36:30,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34811,34811,2020-11-18 18:58:13,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34821,34821,2020-11-19 11:58:14,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34822,34822,2020-11-19 11:59:59,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34823,34823,2020-11-19 12:01:36,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34824,34824,2020-11-19 12:04:54,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34825,34825,2020-11-19 12:09:02,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34826,34826,2020-11-19 12:10:41,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34827,34827,2020-11-19 12:13:32,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34828,34828,2020-11-19 12:15:13,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34830,34830,2020-11-19 12:19:50,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34831,34831,2020-11-19 12:21:16,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34832,34832,2020-11-19 12:24:21,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34833,34833,2020-11-19 12:26:05,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34839,34839,2020-11-19 16:15:45,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34840,34840,2020-11-19 16:17:53,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34841,34841,2020-11-19 16:21:12,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34842,34842,2020-11-19 16:23:34,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34843,34843,2020-11-19 16:26:29,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34844,34844,2020-11-19 16:29:53,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34845,34845,2020-11-19 16:33:51,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34846,34846,2020-11-19 16:36:26,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34847,34847,2020-11-19 16:38:09,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34848,34848,2020-11-19 16:40:03,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34849,34849,2020-11-19 16:43:03,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34850,34850,2020-11-19 16:45:14,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34851,34851,2020-11-19 16:50:04,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34852,34852,2020-11-19 16:52:37,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34854,34854,2020-11-19 17:02:18,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34855,34855,2020-11-19 17:04:11,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34856,34856,2020-11-19 17:39:59,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34857,34857,2020-11-19 17:41:43,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34858,34858,2020-11-19 17:44:58,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34859,34859,2020-11-19 17:46:39,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34860,34860,2020-11-19 17:48:17,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34861,34861,2020-11-19 17:49:52,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34862,34862,2020-11-19 17:51:17,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34863,34863,2020-11-19 17:52:39,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34864,34864,2020-11-19 17:54:04,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34865,34865,2020-11-19 17:56:09,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34867,34867,2020-11-19 17:57:53,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34868,34868,2020-11-19 18:01:36,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34869,34869,2020-11-19 18:03:11,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34870,34870,2020-11-19 18:06:18,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34871,34871,2020-11-19 18:07:58,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34872,34872,2020-11-19 18:09:32,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34873,34873,2020-11-19 18:13:07,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34874,34874,2020-11-19 18:15:00,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34875,34875,2020-11-19 18:16:50,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34876,34876,2020-11-19 18:18:48,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34877,34877,2020-11-19 18:20:05,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34878,34878,2020-11-19 19:17:11,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34879,34879,2020-11-19 19:18:31,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34880,34880,2020-11-19 19:19:35,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34881,34881,2020-11-19 19:22:01,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34882,34882,2020-11-19 19:23:42,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34883,34883,2020-11-19 21:06:39,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34884,34884,2020-11-19 21:08:48,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34885,34885,2020-11-19 21:12:47,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34886,34886,2020-11-19 21:14:21,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34887,34887,2020-11-19 21:17:01,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34888,34888,2020-11-19 21:18:31,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34889,34889,2020-11-19 21:21:29,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34890,34890,2020-11-19 21:23:42,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34891,34891,2020-11-19 21:27:38,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34892,34892,2020-11-19 21:29:23,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34893,34893,2020-11-19 21:31:04,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34894,34894,2020-11-19 21:32:38,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
34895,34895,2020-11-19 21:37:33,"
                                Ley de Presupuestos del sector público correspondiente al año 2021",Boletín N°13820-05,P3
