"legislator","period","coord1D","coord2D","se1D","se2D","nombres","partido","region","distrito"
959,2,-0.490391671657562,-0.0472082868218422,0,0,"Enrique Van Rysselberghe Herrera","UDI","Región del Bío Bío","20"
961,2,0.213512361049652,-0.768815338611603,0,0,"Pedro Velásquez Seguel","IND","Región de Coquimbo","5"
963,2,0.054622657597065,-0.801977753639221,0,0,"Matías Walker Prieto","DC","Región de Coquimbo","5"
967,2,-0.626066267490387,-0.449509114027023,0,0,"Legislador 967","IND","Sin información","Sin información"
968,2,0.470438182353973,0.104769118130207,0,0,"Jenny Álvarez Vera","PS","Región de Los Lagos","26"
971,2,-0.548735499382019,0.374242156744003,0,0,"Bernardo Berger Fett","RN","Región de Los Ríos","24"
972,2,0.72095113992691,0.381305485963821,0,0,"Gabriel Boric Font","IND","Región de Magallanes y de la Antártica Chilena","28"
973,2,0.559376955032349,-0.346736818552017,0,0,"Karol Cariola Oliva","PC","Región Metropolitana de Santiago","9"
974,2,0.443277508020401,-0.255640149116516,0,0,"Legislador 974","IND","Sin información","Sin información"
975,2,0.473486512899399,-0.0323841720819473,0,0,"Daniella Cicardini Milla","PS","Región de Atacama","4"
976,2,-0.577538907527924,-0.5722496509552,0,0,"Juan Antonio Coloma Álamos","UDI","Región Metropolitana de Santiago","14"
981,2,0.481042683124542,-0.209493845701218,0,0,"Maya Fernández Allende","PS","Región Metropolitana de Santiago","10"
982,2,0.0998008549213409,-0.688220083713531,0,0,"Iván Flores García","DC","Región de Los Ríos","24"
984,2,-0.54171621799469,-0.39646902680397,0,0,"Gonzalo Fuenzalida Figueroa","RN","Región Metropolitana de Santiago","11"
985,2,-0.466781109571457,-0.151745244860649,0,0,"Sergio Gahona Salazar","UDI","Región de Coquimbo","5"
986,2,0.300594598054886,0.468706220388412,0,0,"Marcela Hernando Pérez","PRad","Región de Antofagasta","3"
987,2,0.614844262599945,0.701135277748108,0,0,"Giorgio Jackson Drago","RD","Región Metropolitana de Santiago","10"
989,2,-0.520795404911041,-0.535281181335449,0,0,"Joaquín Lavín León","UDI","Región Metropolitana de Santiago","8"
991,2,0.553455352783203,0.636888682842255,0,0,"Vlado Mirosevic Verdugo","PL","Región de Arica y Parinacota","1"
993,2,0.565432965755463,-0.390603601932526,0,0,"Daniel Núñez Arancibia","PC","Región de Coquimbo","5"
994,2,-0.500160336494446,0.310925662517548,0,0,"Paulina Núñez Urrutia","RN","Región de Antofagasta","3"
995,2,-0.636555790901184,-0.433490127325058,0,0,"Diego Paulsen Kehr","RN","Región de La Araucanía","22"
999,2,-0.584289014339447,-0.413221955299377,0,0,"Jorge Rathgeb Schifferli","RN","Región de La Araucanía","22"
1000,2,0.564650654792786,-0.47568941116333,0,0,"Luis Rocafull López","PS","Región de Arica y Parinacota","1"
1001,2,0.523319602012634,-0.246974736452103,0,0,"Raúl Saldívar Auger","PS","Región de Coquimbo","5"
1002,2,0.405026376247406,0.223190471529961,0,0,"Leonardo Soto Ferrada","PS","Región Metropolitana de Santiago","14"
1003,2,-0.521061480045319,-0.549301981925964,0,0,"Renzo Trisotti Martínez","UDI","Región de Tarapacá","2"
1005,2,-0.578353583812714,-0.453995943069458,0,0,"Osvaldo Urrutia Soto","UDI","Región de Valparaíso","7"
1006,2,0.583907663822174,-0.304318636655807,0,0,"Camila Vallejo Dowling","PC","Región Metropolitana de Santiago","12"
1008,2,0.782583296298981,0.620422601699829,0,0,"Florcita Alarcón Rojas","PH","Región del Maule","17"
1009,2,-0.718860268592834,-0.392578214406967,0,0,"Jorge Alessandri Vergara","UDI","Región Metropolitana de Santiago","10"
1010,2,-0.556796789169312,-0.108637921512127,0,0,"Sebastián Álvarez Ramírez","EVOP","Región de La Araucanía","23"
1011,2,-0.458916544914246,-0.582470715045929,0,0,"Sandra Amar Mancilla","UDI","Región de Magallanes y de la Antártica Chilena","28"
1012,2,0.559275567531586,-0.385575354099274,0,0,"Boris Barrera Moreno","PC","Región Metropolitana de Santiago","9"
1013,2,0.532341122627258,0.782241404056549,0,0,"Alejandro Bernales Maldonado","PL","Región de Los Lagos","26"
1014,2,0.269596517086029,0.842123985290527,0,0,"Karim Bianchi Retamales","IND","Región de Magallanes y de la Antártica Chilena","28"
1015,2,0.61957836151123,0.653152942657471,0,0,"Jorge Brito Hasbún","RD","Región de Valparaíso","7"
1016,2,0.0281961224973202,-0.496757030487061,0,0,"Miguel Ángel Calisto Águila","DC","Región de Aysén del General Carlos Ibáñez del Campo","27"
1017,2,-0.497801542282104,-0.358153373003006,0,0,"Álvaro Carter Fernández","UDI","Región Metropolitana de Santiago","12"
1018,2,0.611073732376099,0.662302076816559,0,0,"Natalia Castillo Muñoz","RD","Región Metropolitana de Santiago","10"
1019,2,-0.57041335105896,0.14084954559803,0,0,"José Miguel Castro Bascuñán","RN","Región de Antofagasta","3"
1020,2,0.387910038232803,0.262764036655426,0,0,"Ricardo Celis Araya","PPD","Región de La Araucanía","23"
1021,2,-0.478843629360199,-0.16412653028965,0,0,"Andrés Celis Montt","RN","Región de Valparaíso","7"
1022,2,-0.521807849407196,0.116424314677715,0,0,"Sofía Cid Versalovic","RN","Región de Atacama","4"
1023,2,0.618223488330841,0.694371104240417,0,0,"Miguel Crispi Serrano","RD","Región Metropolitana de Santiago","12"
1024,2,-0.654442429542542,0.205053821206093,0,0,"Luciano Cruz-Coke Carvallo","EVOP","Región Metropolitana de Santiago","10"
1025,2,-0.544574081897736,0.0915245711803436,0,0,"Catalina Del Real Mihovilovic","RN","Región Metropolitana de Santiago","11"
1027,2,-0.458781689405441,0.602895438671112,0,0,"Jorge Durán Espinoza","RN","Región Metropolitana de Santiago","9"
1028,2,-0.49589741230011,0.516214966773987,0,0,"Eduardo Durán Salinas","RN","Región Metropolitana de Santiago","13"
1029,2,-0.527984976768494,0.412470489740372,0,0,"Francisco Eguiguren Correa","RN","Región de Coquimbo","5"
1030,2,-0.536402583122253,0.448026239871979,0,0,"Camila Flores Oporto","RN","Región de Valparaíso","6"
1031,2,-0.641913414001465,-0.600959420204163,0,0,"Juan Fuenzalida Cobo","UDI","Región de Coquimbo","5"
1032,2,-0.533069372177124,-0.343517333269119,0,0,"Ramón Galleguillos Castillo","RN","Región de Tarapacá","2"
1033,2,0.675096869468689,0.642642557621002,0,0,"Legislador 1033","IND","Sin información","Sin información"
1034,2,0.798408806324005,0.704550623893738,0,0,"Félix González Gatica","PEV","Región del Bío Bío","20"
1035,2,0.565718770027161,-0.365276783704758,0,0,"Carmen Hertz Cádiz","PC","Región Metropolitana de Santiago","8"
1036,2,0.831001400947571,0.39043003320694,0,0,"Tomás Hirsch Goldschmidt","PH","Región Metropolitana de Santiago","11"
1037,2,0.740248322486877,0.132267668843269,0,0,"Diego Ibáñez Cotroneo","IND","Región de Valparaíso","6"
1038,2,0.461584597826004,0.103528551757336,0,0,"Marcos Ilabaca Cerda","PS","Región de Los Ríos","24"
1039,2,0.828882932662964,0.923351526260376,0,0,"Pamela Jiles Moreno","PH","Región Metropolitana de Santiago","12"
1040,2,-0.665370404720306,0.339493930339813,0,0,"Harry Jürgensen Rundshagen","RN","Región de Los Lagos","25"
1041,2,-0.571576774120331,-0.503945827484131,0,0,"Pablo Kast Sommerhoff","EVOP","Región de Valparaíso","6"
1042,2,-0.496478885412216,-0.298866540193558,0,0,"Sebastián Keitel Bianchi","EVOP","Región Metropolitana de Santiago","9"
1043,2,0.631020963191986,-0.344338029623032,0,0,"Amaro Labra Sepúlveda","PC","Región Metropolitana de Santiago","12"
1044,2,0.444481432437897,0.322108238935471,0,0,"Raúl Leiva Carvajal","PS","Región Metropolitana de Santiago","14"
1045,2,-0.485121965408325,0.424348413944244,0,0,"Aracely Leuquén Uribe","RN","Región de Aysén del General Carlos Ibáñez del Campo","27"
1046,2,-0.54082840681076,-0.340338230133057,0,0,"Andrés Longton Herrera","RN","Región de Valparaíso","6"
1047,2,-0.607423305511475,-0.111962355673313,0,0,"Karin Luck Urban","RN","Región Metropolitana de Santiago","11"
1048,2,0.436469197273254,0.13714799284935,0,0,"Carolina Marzán Pinto","PPD","Región de Valparaíso","6"
1049,2,0.317695379257202,0.608595490455627,0,0,"Cosme Mellado Pino","PRad","Región del Libertador General Bernardo O' Higgins","16"
1050,2,-0.515759468078613,0.46799635887146,0,0,"Miguel Mellado Suazo","RN","Región de La Araucanía","23"
1051,2,0.820236444473267,0.311412066221237,0,0,"Claudia Mix Jiménez","COM","Región Metropolitana de Santiago","8"
1052,2,-0.632953226566315,-0.128110706806183,0,0,"Andrés Molina Magofke","EVOP","Región de La Araucanía","23"
1053,2,-0.515865206718445,-0.383205354213715,0,0,"Cristhian Moreira Barros","UDI","Región Metropolitana de Santiago","13"
1054,2,-0.428671509027481,0.486559480428696,0,0,"Francesca Muñoz González","RN","Región del Bío Bío","20"
1055,2,-0.490528047084808,-0.223485127091408,0,0,"Nicolás Noman Garrido","UDI","Región de Atacama","4"
1056,2,0.56968742609024,-0.491815596818924,0,0,"Emilia Nuyado Ancapichún","PS","Región de Los Lagos","25"
1057,2,-0.342142283916473,0.397984653711319,0,0,"Erika Olivera De La Fuente","IND","Región Metropolitana de Santiago","9"
1058,2,0.611381590366364,0.721785962581635,0,0,"Maite Orsini Pascal","RD","Región Metropolitana de Santiago","9"
1059,2,-0.448431462049484,0.742396950721741,0,0,"Ximena Ossandón Irarrázabal","RN","Región Metropolitana de Santiago","12"
1060,2,-0.635279059410095,0.0215822141617537,0,0,"Luis Pardo Sáinz","RN","Región de Valparaíso","6"
1061,2,0.423274308443069,-0.124544642865658,0,0,"Andrea Parra Sauterel","PPD","Región de La Araucanía","22"
1062,2,0.0897131860256195,-0.040593933314085,0,0,"Joanna Pérez Olea","DC","Región del Bío Bío","21"
1063,2,0.629635632038116,0.739359259605408,0,0,"Catalina Pérez Salinas","RD","Región de Antofagasta","3"
1064,2,-0.419596254825592,0.403596311807632,0,0,"Pablo Prieto Lorca","IND","Región del Maule","17"
1065,2,-0.716237664222717,-0.523667573928833,0,0,"Guillermo Ramírez Diez","UDI","Región Metropolitana de Santiago","11"
1066,2,-0.480848878622055,-0.293865382671356,0,0,"Rolando Rentería Moller","UDI","Región del Maule","18"
1067,2,-0.489307105541229,0.516476035118103,0,0,"Hugo Rey Martínez","RN","Región del Maule","17"
1068,2,0.759571373462677,0.425707846879959,0,0,"Camila Rojas Valderrama","COM","Región de Valparaíso","7"
1069,2,-0.439131706953049,0.881869614124298,0,0,"Leonidas Romero Sáez","RN","Región del Bío Bío","20"
1070,2,0.505675554275513,-0.0391111522912979,0,0,"Patricio Rosas Barrientos","IND","Región de Los Ríos","24"
1071,2,0.501027524471283,-0.328737109899521,0,0,"Gastón Saavedra Chandía","PS","Región del Bío Bío","20"
1072,2,-0.597337305545807,-0.543160617351532,0,0,"Gustavo Sanhueza Dueñas","UDI","Región del Bío Bío","19"
1073,2,0.52703994512558,0.00689157843589783,0,0,"Juan Santana Castillo","PS","Región de Atacama","4"
1074,2,0.559038281440735,-0.369280874729156,0,0,"Marisela Santibáñez Novoa","PRO","Región Metropolitana de Santiago","14"
1075,2,-0.562741041183472,-0.0940852910280228,0,0,"Diego Schalper Sepúlveda","RN","Región del Libertador General Bernardo O' Higgins","15"
1076,2,0.323181450366974,0.565456032752991,0,0,"Alexis Sepúlveda Soto","PRad","Región del Maule","17"
1077,2,0.366396278142929,0.518335402011871,0,0,"Raúl Soto Mardones","DC","Región del Libertador General Bernardo O' Higgins","15"
1078,2,0.379645049571991,0.656042277812958,0,0,"Jaime Tohá González","PS","Región del Bío Bío","20"
1079,2,-0.635150790214539,-0.0819186866283417,0,0,"Sebastián Torrealba Alvarado","RN","Región Metropolitana de Santiago","10"
1080,2,-0.403385698795319,-0.557514429092407,0,0,"Virginia Troncoso Hellman","UDI","Región del Libertador General Bernardo O' Higgins","16"
1081,2,-0.683968305587769,0.330445289611816,0,0,"Francisco Undurraga Gazitúa","EVOP","Región Metropolitana de Santiago","11"
1082,2,-0.627788066864014,0.047501415014267,0,0,"Cristóbal Urruticoechea Ríos","RN","Región del Bío Bío","21"
1083,2,0.592179417610168,0.635947585105896,0,0,"Esteban Velásquez Núñez","FRVS","Región de Antofagasta","3"
1084,2,0.0809704065322876,0.472465693950653,0,0,"Daniel Verdessi Belemmi","DC","Región de Valparaíso","6"
1085,2,0.61915397644043,0.673737585544586,0,0,"Pablo Vidal Rojas","RD","Región Metropolitana de Santiago","8"
1086,2,0.727202236652374,0.185916468501091,0,0,"Gonzalo Winter Etcheberry","IND","Región Metropolitana de Santiago","10"
1087,2,0.726575672626495,0.156799986958504,0,0,"Gael Yeomans Araya","RD","Región Metropolitana de Santiago","13"
