"period","legislator","party","name","coord1D","coord2D","se1D","se2D","var1D","var2D","loglikelihood","numVotes","numErrors","GMP","partido","nombres","region","distrito"
1,925,"IND",925,-0.264735460281372,-0.0796676278114319,0,0,0,0,-79.5125350952148,228,42,0.70557713508606,"IND","Pepe Auth Stewart","Región Metropolitana de Santiago","8"
1,926,"UDI",926,0.587442636489868,-0.734419822692871,0,0,0,0,-17.030387878418,224,4,0.9267897605896,"UDI","Nino Baltolu Rasera","Región de Arica y Parinacota","1"
1,931,"PS",931,-0.61536055803299,0.473311483860016,0,0,0,0,-14.8409404754639,165,5,0.913981378078461,"PS","Juan Luis Castro González","Región del Libertador General Bernardo O' Higgins","15"
1,936,"PPD",936,-0.742319166660309,0.215257897973061,0,0,0,0,-22.7026920318604,107,8,0.80882340669632,"PPD","Cristina Girardi Lavín","Región Metropolitana de Santiago","9"
1,937,"IND",937,-0.767968475818634,0.922435283660889,0,0,0,0,-13.1837921142578,143,2,0.911927878856659,"IND","Legislador 937","Sin información","Sin información"
1,940,"UDI",940,0.620083630084991,-0.138581484556198,0,0,0,0,-5.52504253387451,154,1,0.964759051799774,"UDI","María José Hoffmann Opazo","Región de Valparaíso","7"
1,942,"UDI",942,0.623833417892456,-0.153472036123276,0,0,0,0,-3.79768824577332,175,1,0.978532671928406,"UDI","Javier Macaya Danús","Región del Libertador General Bernardo O' Higgins","15"
1,945,"UDI",945,0.455987960100174,-0.553862929344177,0,0,0,0,-1.98934459686279,177,1,0.988823711872101,"UDI","Celso Morales Muñoz","Región del Maule","17"
1,946,"RN",946,0.666748464107513,-0.28131365776062,0,0,0,0,-3.67284297943115,225,1,0.983808755874634,"RN","Leopoldo Pérez Lahsen","Región Metropolitana de Santiago","12"
1,950,"IND",950,-0.568937122821808,-0.503196954727173,0,0,0,0,-82.585823059082,230,40,0.698326289653778,"IND","René Saffirio Espinoza","Región de La Araucanía","23"
1,952,"RN",952,0.528655588626862,-0.771576583385468,0,0,0,0,-18.9042110443115,216,6,0.916200995445251,"RN","Alejandro Santana Tirachini","Región de Los Lagos","26"
1,953,"RN",953,0.567566335201263,-0.581641554832458,0,0,0,0,-7.61541128158569,216,2,0.965357720851898,"RN","Frank Sauerbaum Muñoz","Región del Bío Bío","19"
1,956,"PC",956,-0.698320269584656,0.77390843629837,0,0,0,0,-19.7200031280518,172,7,0.891677141189575,"PC","Guillermo Teillier Del Valle","Región Metropolitana de Santiago","13"
1,957,"DC",957,-0.402742177248001,0.934237122535706,0,0,0,0,-23.9680786132812,160,8,0.860879719257355,"DC","Víctor Torres Jeldes","Región de Valparaíso","7"
1,959,"UDI",959,0.475429654121399,-0.279547452926636,0,0,0,0,-5.84547853469849,131,1,0.956358969211578,"UDI","Enrique Van Rysselberghe Herrera","Región del Bío Bío","20"
1,961,"IND",961,-0.305527120828629,0.0303333550691605,0,0,0,0,-86.0337600708008,205,36,0.657259166240692,"IND","Pedro Velásquez Seguel","Región de Coquimbo","5"
1,963,"DC",963,-0.0768239200115204,0.766035556793213,0,0,0,0,-18.6226997375488,138,9,0.873762130737305,"DC","Matías Walker Prieto","Región de Coquimbo","5"
1,967,"IND",967,0.601012468338013,-0.137976959347725,0,0,0,0,-1.91537010669708,154,0,0.987639546394348,"IND","Legislador 967","Sin información","Sin información"
1,968,"PS",968,-0.571694195270538,0.50990229845047,0,0,0,0,-4.92147016525269,61,2,0.922488987445831,"PS","Jenny Álvarez Vera","Región de Los Lagos","26"
1,971,"RN",971,0.595563590526581,-0.58487606048584,0,0,0,0,-5.67965936660767,230,2,0.975608229637146,"RN","Bernardo Berger Fett","Región de Los Ríos","24"
1,972,"IND",972,-0.767999708652496,-0.407096087932587,0,0,0,0,-7.28340673446655,118,3,0.940142512321472,"IND","Gabriel Boric Font","Región de Magallanes y de la Antártica Chilena","28"
1,973,"PC",973,-0.680757939815521,0.799420118331909,0,0,0,0,-21.1128311157227,208,10,0.903477549552917,"PC","Karol Cariola Oliva","Región Metropolitana de Santiago","9"
1,974,"IND",974,-0.559892296791077,0.532918155193329,0,0,0,0,-24.8568305969238,210,8,0.888370990753174,"IND","Legislador 974","Sin información","Sin información"
1,975,"PS",975,-0.566708326339722,0.647350072860718,0,0,0,0,-30.2276306152344,224,12,0.873764157295227,"PS","Daniella Cicardini Milla","Región de Atacama","4"
1,976,"UDI",976,0.511960208415985,-0.188710242509842,0,0,0,0,-9.4792366027832,206,3,0.955026984214783,"UDI","Juan Antonio Coloma Álamos","Región Metropolitana de Santiago","14"
1,981,"PS",981,-0.564037680625916,0.466604888439178,0,0,0,0,-22.5447196960449,203,7,0.894887089729309,"PS","Maya Fernández Allende","Región Metropolitana de Santiago","10"
1,982,"DC",982,-0.119742348790169,0.393617540597916,0,0,0,0,-38.3552627563477,217,18,0.837987303733826,"DC","Iván Flores García","Región de Los Ríos","24"
1,984,"RN",984,0.542520999908447,-0.687772214412689,0,0,0,0,-13.5509748458862,200,5,0.934489488601685,"RN","Gonzalo Fuenzalida Figueroa","Región Metropolitana de Santiago","11"
1,985,"UDI",985,0.498515367507935,-0.403298199176788,0,0,0,0,-1.5117871761322,158,0,0.990477383136749,"UDI","Sergio Gahona Salazar","Región de Coquimbo","5"
1,986,"PRad",986,-0.331559419631958,0.941944003105164,0,0,0,0,-18.045524597168,144,8,0.882217943668365,"PRad","Marcela Hernando Pérez","Región de Antofagasta","3"
1,987,"RD",987,-0.633947253227234,-0.428375840187073,0,0,0,0,-28.2221031188965,219,9,0.879089951515198,"RD","Giorgio Jackson Drago","Región Metropolitana de Santiago","10"
1,989,"UDI",989,0.512355029582977,-0.430940479040146,0,0,0,0,-3.67340016365051,221,1,0.983515679836273,"UDI","Joaquín Lavín León","Región Metropolitana de Santiago","8"
1,991,"PL",991,-0.583793997764587,-0.262870639562607,0,0,0,0,-25.8486957550049,187,9,0.870899856090546,"PL","Vlado Mirosevic Verdugo","Región de Arica y Parinacota","1"
1,993,"PC",993,-0.680139243602753,0.717976152896881,0,0,0,0,-9.14554309844971,144,2,0.938464045524597,"PC","Daniel Núñez Arancibia","Región de Coquimbo","5"
1,994,"RN",994,0.521326780319214,-0.603960931301117,0,0,0,0,-2.22092747688293,120,0,0.981662511825562,"RN","Paulina Núñez Urrutia","Región de Antofagasta","3"
1,995,"RN",995,0.611014902591705,-0.402200549840927,0,0,0,0,-15.2699527740479,139,5,0.895963370800018,"RN","Diego Paulsen Kehr","Región de La Araucanía","22"
1,999,"RN",999,0.567875623703003,-0.580068588256836,0,0,0,0,-18.7385940551758,232,6,0.922406017780304,"RN","Jorge Rathgeb Schifferli","Región de La Araucanía","22"
1,1000,"PS",1000,-0.687111556529999,0.185043647885323,0,0,0,0,-58.5098533630371,195,28,0.740780770778656,"PS","Luis Rocafull López","Región de Arica y Parinacota","1"
1,1001,"PS",1001,-0.646452188491821,0.433227509260178,0,0,0,0,-35.9461326599121,205,18,0.839165806770325,"PS","Raúl Saldívar Auger","Región de Coquimbo","5"
1,1002,"PS",1002,-0.45178884267807,0.544897556304932,0,0,0,0,-31.8356838226318,195,12,0.849370360374451,"PS","Leonardo Soto Ferrada","Región Metropolitana de Santiago","14"
1,1003,"UDI",1003,0.501711010932922,-0.577345788478851,0,0,0,0,-4.25976848602295,234,2,0.981960535049438,"UDI","Renzo Trisotti Martínez","Región de Tarapacá","2"
1,1005,"UDI",1005,0.548713624477386,-0.288470506668091,0,0,0,0,-6.52023124694824,217,3,0.970399796962738,"UDI","Osvaldo Urrutia Soto","Región de Valparaíso","7"
1,1006,"PC",1006,-0.712613880634308,0.776099801063538,0,0,0,0,-16.6065883636475,158,5,0.90022999048233,"PC","Camila Vallejo Dowling","Región Metropolitana de Santiago","12"
1,1008,"PH",1008,-0.843446254730225,-0.101324558258057,0,0,0,0,-32.7790565490723,226,12,0.86498761177063,"PH","Florcita Alarcón Rojas","Región del Maule","17"
1,1009,"UDI",1009,0.636295795440674,-0.13693268597126,0,0,0,0,-2.93697476387024,145,1,0.979948759078979,"UDI","Jorge Alessandri Vergara","Región Metropolitana de Santiago","10"
1,1010,"EVOP",1010,0.593118071556091,-0.751160860061646,0,0,0,0,-5.82350587844849,233,3,0.975316166877747,"EVOP","Sebastián Álvarez Ramírez","Región de La Araucanía","23"
1,1011,"UDI",1011,0.422619313001633,-0.467966139316559,0,0,0,0,-5.81194734573364,170,2,0.966389894485474,"UDI","Sandra Amar Mancilla","Región de Magallanes y de la Antártica Chilena","28"
1,1012,"PC",1012,-0.668293416500092,0.77413022518158,0,0,0,0,-24.2645931243896,221,11,0.896018207073212,"PC","Boris Barrera Moreno","Región Metropolitana de Santiago","9"
1,1013,"PL",1013,-0.604649543762207,-0.256703227758408,0,0,0,0,-27.6568546295166,216,11,0.879817306995392,"PL","Alejandro Bernales Maldonado","Región de Los Lagos","26"
1,1014,"IND",1014,-0.26611590385437,0.418814361095428,0,0,0,0,-63.1144866943359,154,29,0.663760185241699,"IND","Karim Bianchi Retamales","Región de Magallanes y de la Antártica Chilena","28"
1,1015,"RD",1015,-0.625680029392242,-0.450798451900482,0,0,0,0,-18.0254821777344,199,3,0.913400948047638,"RD","Jorge Brito Hasbún","Región de Valparaíso","7"
1,1016,"DC",1016,-0.0951488986611366,0.301286697387695,0,0,0,0,-16.1548538208008,143,5,0.893176555633545,"DC","Miguel Ángel Calisto Águila","Región de Aysén del General Carlos Ibáñez del Campo","27"
1,1017,"UDI",1017,0.507933437824249,-0.535948693752289,0,0,0,0,-5.8353271484375,199,4,0.971102476119995,"UDI","Álvaro Carter Fernández","Región Metropolitana de Santiago","12"
1,1018,"RD",1018,-0.652364313602448,-0.368759602308273,0,0,0,0,-19.4265441894531,215,3,0.913605868816376,"RD","Natalia Castillo Muñoz","Región Metropolitana de Santiago","10"
1,1019,"RN",1019,0.607961535453796,-0.613944351673126,0,0,0,0,-4.49647998809814,226,1,0.980300664901733,"RN","José Miguel Castro Bascuñán","Región de Antofagasta","3"
1,1020,"PPD",1020,-0.450113862752914,0.530544757843018,0,0,0,0,-48.9768409729004,209,21,0.791093647480011,"PPD","Ricardo Celis Araya","Región de La Araucanía","23"
1,1021,"RN",1021,0.489231318235397,-0.72275573015213,0,0,0,0,-6.71227884292603,183,2,0.96398538351059,"RN","Andrés Celis Montt","Región de Valparaíso","7"
1,1022,"RN",1022,0.564449965953827,-0.754461169242859,0,0,0,0,-2.60133266448975,157,0,0.983567535877228,"RN","Sofía Cid Versalovic","Región de Atacama","4"
1,1023,"RD",1023,-0.651906609535217,-0.391834259033203,0,0,0,0,-20.3730068206787,214,6,0.90919017791748,"RD","Miguel Crispi Serrano","Región Metropolitana de Santiago","12"
1,1024,"EVOP",1024,0.709938287734985,-0.596704542636871,0,0,0,0,-10.5017881393433,229,6,0.955176293849945,"EVOP","Luciano Cruz-Coke Carvallo","Región Metropolitana de Santiago","10"
1,1025,"RN",1025,0.53736400604248,-0.729353368282318,0,0,0,0,-4.79199171066284,213,2,0.977753579616547,"RN","Catalina Del Real Mihovilovic","Región Metropolitana de Santiago","11"
1,1027,"RN",1027,0.409016579389572,-0.438360750675201,0,0,0,0,-14.3327875137329,151,2,0.909446477890015,"RN","Jorge Durán Espinoza","Región Metropolitana de Santiago","9"
1,1028,"RN",1028,0.544385552406311,-0.671416759490967,0,0,0,0,-2.34983706474304,147,0,0.984141826629639,"RN","Eduardo Durán Salinas","Región Metropolitana de Santiago","13"
1,1029,"RN",1029,0.542255878448486,-0.802408039569855,0,0,0,0,-3.4240620136261,148,1,0.977129995822906,"RN","Francisco Eguiguren Correa","Región de Coquimbo","5"
1,1030,"RN",1030,0.546345353126526,-0.678517878055573,0,0,0,0,-11.4568519592285,218,4,0.948802709579468,"RN","Camila Flores Oporto","Región de Valparaíso","6"
1,1031,"UDI",1031,0.628733396530151,-0.214821875095367,0,0,0,0,-1.98847568035126,160,0,0.987648963928223,"UDI","Juan Fuenzalida Cobo","Región de Coquimbo","5"
1,1032,"RN",1032,0.543324828147888,-0.546721577644348,0,0,0,0,-5.44386291503906,225,3,0.976095378398895,"RN","Ramón Galleguillos Castillo","Región de Tarapacá","2"
1,1033,"IND",1033,-0.745720446109772,-0.153240606188774,0,0,0,0,-25.5703678131104,226,13,0.893022775650024,"IND","Legislador 1033","Sin información","Sin información"
1,1034,"PEV",1034,-0.892059326171875,-0.0243410561233759,0,0,0,0,-25.7141513824463,230,9,0.894222497940063,"PEV","Félix González Gatica","Región del Bío Bío","20"
1,1035,"PC",1035,-0.688643455505371,0.809663653373718,0,0,0,0,-14.2454557418823,152,6,0.910537600517273,"PC","Carmen Hertz Cádiz","Región Metropolitana de Santiago","8"
1,1036,"PH",1036,-0.870767056941986,-0.117988526821136,0,0,0,0,-10.6288614273071,164,2,0.937245428562164,"PH","Tomás Hirsch Goldschmidt","Región Metropolitana de Santiago","11"
1,1037,"IND",1037,-0.7950519323349,-0.160353809595108,0,0,0,0,-20.7682971954346,210,5,0.905836343765259,"IND","Diego Ibáñez Cotroneo","Región de Valparaíso","6"
1,1038,"PS",1038,-0.551194667816162,0.414079576730728,0,0,0,0,-27.0930824279785,222,12,0.885112166404724,"PS","Marcos Ilabaca Cerda","Región de Los Ríos","24"
1,1039,"PH",1039,-0.935269773006439,-0.356509238481522,0,0,0,0,-62.4856452941895,140,24,0.639975070953369,"PH","Pamela Jiles Moreno","Región Metropolitana de Santiago","12"
1,1040,"RN",1040,0.631300806999207,-0.585967540740967,0,0,0,0,-10.7023754119873,229,4,0.954340040683746,"RN","Harry Jürgensen Rundshagen","Región de Los Lagos","25"
1,1041,"EVOP",1041,0.643113017082214,-0.818755149841309,0,0,0,0,-3.67358016967773,184,2,0.980232894420624,"EVOP","Pablo Kast Sommerhoff","Región de Valparaíso","6"
1,1042,"EVOP",1042,0.53500634431839,-0.792160987854004,0,0,0,0,-6.78548622131348,172,2,0.961317539215088,"EVOP","Sebastián Keitel Bianchi","Región Metropolitana de Santiago","9"
1,1043,"PC",1043,-0.77956086397171,0.657983422279358,0,0,0,0,-30.7926597595215,226,14,0.872623860836029,"PC","Amaro Labra Sepúlveda","Región Metropolitana de Santiago","12"
1,1044,"PS",1044,-0.547831892967224,0.497488617897034,0,0,0,0,-15.7182960510254,182,8,0.917260050773621,"PS","Raúl Leiva Carvajal","Región Metropolitana de Santiago","14"
1,1045,"RN",1045,0.486780077219009,-0.756639540195465,0,0,0,0,-5.96772050857544,183,1,0.9679154753685,"RN","Aracely Leuquén Uribe","Región de Aysén del General Carlos Ibáñez del Campo","27"
1,1046,"RN",1046,0.568979263305664,-0.868330001831055,0,0,0,0,-15.5487451553345,223,4,0.932649970054626,"RN","Andrés Longton Herrera","Región de Valparaíso","6"
1,1047,"RN",1047,0.600184857845306,-0.429384976625443,0,0,0,0,-10.7305889129639,232,4,0.95480078458786,"RN","Karin Luck Urban","Región Metropolitana de Santiago","11"
1,1048,"PPD",1048,-0.499062836170197,0.529613077640533,0,0,0,0,-19.9164123535156,208,6,0.908689379692078,"PPD","Carolina Marzán Pinto","Región de Valparaíso","6"
1,1049,"PRad",1049,-0.360029369592667,0.982658803462982,0,0,0,0,-18.1377277374268,155,5,0.889569520950317,"PRad","Cosme Mellado Pino","Región del Libertador General Bernardo O' Higgins","16"
1,1050,"RN",1050,0.547609686851501,-0.767354547977448,0,0,0,0,-4.52628326416016,211,0,0.978776872158051,"RN","Miguel Mellado Suazo","Región de La Araucanía","23"
1,1051,"COM",1051,-0.893646597862244,-0.143599927425385,0,0,0,0,-18.5816535949707,222,8,0.919706106185913,"COM","Claudia Mix Jiménez","Región Metropolitana de Santiago","8"
1,1052,"EVOP",1052,0.722282588481903,-0.750685811042786,0,0,0,0,-14.6076335906982,216,5,0.934608161449432,"EVOP","Andrés Molina Magofke","Región de La Araucanía","23"
1,1053,"UDI",1053,0.499010145664215,-0.415859878063202,0,0,0,0,-5.74443531036377,222,3,0.974456071853638,"UDI","Cristhian Moreira Barros","Región Metropolitana de Santiago","13"
1,1054,"RN",1054,0.456271290779114,-0.803379416465759,0,0,0,0,-11.199538230896,225,3,0.951442778110504,"RN","Francesca Muñoz González","Región del Bío Bío","20"
1,1055,"UDI",1055,0.504630029201508,-0.554680466651917,0,0,0,0,-1.76315307617188,151,1,0.988391399383545,"UDI","Nicolás Noman Garrido","Región de Atacama","4"
1,1056,"PS",1056,-0.68756365776062,0.361626267433167,0,0,0,0,-36.3460807800293,199,17,0.83306497335434,"PS","Emilia Nuyado Ancapichún","Región de Los Lagos","25"
1,1057,"IND",1057,0.353373348712921,-0.945062756538391,0,0,0,0,-10.9801044464111,198,5,0.946054518222809,"IND","Erika Olivera De La Fuente","Región Metropolitana de Santiago","9"
1,1058,"RD",1058,-0.625456511974335,-0.49783194065094,0,0,0,0,-15.8260831832886,127,5,0.882836878299713,"RD","Maite Orsini Pascal","Región Metropolitana de Santiago","9"
1,1059,"RN",1059,0.473043173551559,-1.05966866016388,0,0,0,0,-16.2739295959473,195,6,0.919931530952454,"RN","Ximena Ossandón Irarrázabal","Región Metropolitana de Santiago","12"
1,1060,"RN",1060,0.6268510222435,-0.39729431271553,0,0,0,0,-4.14791870117188,230,2,0.98212718963623,"RN","Luis Pardo Sáinz","Región de Valparaíso","6"
1,1061,"PPD",1061,-0.486095696687698,0.492555201053619,0,0,0,0,-21.0259075164795,154,7,0.872378528118134,"PPD","Andrea Parra Sauterel","Región de La Araucanía","22"
1,1062,"DC",1062,-0.107043646275997,0.191675648093224,0,0,0,0,-45.7499198913574,211,22,0.805071413516998,"DC","Joanna Pérez Olea","Región del Bío Bío","21"
1,1063,"RD",1063,-0.651084244251251,-0.438693046569824,0,0,0,0,-21.4189167022705,223,6,0.908419549465179,"RD","Catalina Pérez Salinas","Región de Antofagasta","3"
1,1064,"IND",1064,0.43657848238945,-0.642417371273041,0,0,0,0,-3.35342693328857,202,1,0.983535945415497,"IND","Pablo Prieto Lorca","Región del Maule","17"
1,1065,"UDI",1065,0.675365209579468,-0.152198612689972,0,0,0,0,-2.64847326278687,148,1,0.98226410150528,"UDI","Guillermo Ramírez Diez","Región Metropolitana de Santiago","11"
1,1066,"UDI",1066,0.471662580966949,-0.452723622322083,0,0,0,0,-2.27405405044556,187,1,0.987912952899933,"UDI","Rolando Rentería Moller","Región del Maule","18"
1,1067,"RN",1067,0.509546637535095,-0.828556001186371,0,0,0,0,-5.53281736373901,223,1,0.97549444437027,"RN","Hugo Rey Martínez","Región del Maule","17"
1,1068,"COM",1068,-0.834543466567993,-0.191548898816109,0,0,0,0,-29.6344795227051,227,18,0.87761402130127,"COM","Camila Rojas Valderrama","Región de Valparaíso","7"
1,1069,"RN",1069,0.303727269172668,-0.60480672121048,0,0,0,0,-10.6115550994873,231,4,0.955101668834686,"RN","Leonidas Romero Sáez","Región del Bío Bío","20"
1,1070,"IND",1070,-0.562110543251038,0.0658213123679161,0,0,0,0,-23.9145431518555,135,9,0.837658524513245,"IND","Patricio Rosas Barrientos","Región de Los Ríos","24"
1,1071,"PS",1071,-0.597867369651794,0.475843250751495,0,0,0,0,-22.0915660858154,225,9,0.906481444835663,"PS","Gastón Saavedra Chandía","Región del Bío Bío","20"
1,1072,"UDI",1072,0.57951694726944,-0.300638526678085,0,0,0,0,-9.21862983703613,178,3,0.949528217315674,"UDI","Gustavo Sanhueza Dueñas","Región del Bío Bío","19"
1,1073,"PS",1073,-0.644665479660034,0.549944519996643,0,0,0,0,-11.6029233932495,121,3,0.908562183380127,"PS","Juan Santana Castillo","Región de Atacama","4"
1,1074,"PRO",1074,-0.662450790405273,0.695712983608246,0,0,0,0,-27.7187004089355,213,12,0.877977132797241,"PRO","Marisela Santibáñez Novoa","Región Metropolitana de Santiago","14"
1,1075,"RN",1075,0.551508963108063,-0.497141450643539,0,0,0,0,-5.40117120742798,216,2,0.97530460357666,"RN","Diego Schalper Sepúlveda","Región del Libertador General Bernardo O' Higgins","15"
1,1076,"PRad",1076,-0.360179871320724,0.912638783454895,0,0,0,0,-31.6246147155762,181,10,0.839690744876862,"PRad","Alexis Sepúlveda Soto","Región del Maule","17"
1,1077,"DC",1077,-0.401867687702179,0.459380954504013,0,0,0,0,-54.9370040893555,217,25,0.776339054107666,"DC","Raúl Soto Mardones","Región del Libertador General Bernardo O' Higgins","15"
1,1078,"PS",1078,-0.492744088172913,0.16615729033947,0,0,0,0,-47.4768447875977,206,15,0.794160187244415,"PS","Jaime Tohá González","Región del Bío Bío","20"
1,1079,"RN",1079,0.642910182476044,-0.383290231227875,0,0,0,0,-2.95542573928833,171,1,0.982865333557129,"RN","Sebastián Torrealba Alvarado","Región Metropolitana de Santiago","10"
1,1080,"UDI",1080,0.400013267993927,-0.463563293218613,0,0,0,0,-8.051194190979,217,4,0.963577568531036,"UDI","Virginia Troncoso Hellman","Región del Libertador General Bernardo O' Higgins","16"
1,1081,"EVOP",1081,0.746549487113953,-0.561000645160675,0,0,0,0,-10.1883745193481,213,4,0.953293204307556,"EVOP","Francisco Undurraga Gazitúa","Región Metropolitana de Santiago","11"
1,1082,"RN",1082,0.616635799407959,-0.664059400558472,0,0,0,0,-10.1479377746582,208,3,0.952382862567902,"RN","Cristóbal Urruticoechea Ríos","Región del Bío Bío","21"
1,1083,"FRVS",1083,-0.703292787075043,-0.105020545423031,0,0,0,0,-27.3262329101562,162,15,0.844778835773468,"FRVS","Esteban Velásquez Núñez","Región de Antofagasta","3"
1,1084,"DC",1084,-0.11160921305418,0.267643123865128,0,0,0,0,-62.3419570922852,231,30,0.763472199440002,"DC","Daniel Verdessi Belemmi","Región de Valparaíso","6"
1,1085,"RD",1085,-0.650175273418427,-0.327570080757141,0,0,0,0,-19.5912246704102,205,5,0.908857524394989,"RD","Pablo Vidal Rojas","Región Metropolitana de Santiago","8"
1,1086,"IND",1086,-0.777960538864136,-0.224678784608841,0,0,0,0,-27.1374015808105,221,13,0.884446144104004,"IND","Gonzalo Winter Etcheberry","Región Metropolitana de Santiago","10"
1,1087,"RD",1087,-0.752700328826904,-0.3108811378479,0,0,0,0,-23.7913970947266,221,10,0.897938787937164,"RD","Gael Yeomans Araya","Región Metropolitana de Santiago","13"
2,74,"PS",74,-0.561069786548615,0.658778309822083,0,0,0,0,-42.0785446166992,284,21,0.862289786338806,"PS","Jaime Naranjo Ortiz","Región del Maule","18"
