"legislator","period","coord1D","coord2D","se1D","se2D","nombres","partido","region","distrito"
897,1,-0.63220226764679,-0.241973489522934,0,0,"Alejandra Sepúlveda Orbenes","FRVS","Región del Libertador General Bernardo O' Higgins",16
898,1,-0.198600187897682,0.52379298210144,0,0,"Gabriel Silber Romo","DC","Región Metropolitana de Santiago",8
908,1,0.755560994148254,-0.522752702236176,0,0,"Ignacio Urrutia Bonilla","UDI","Región del Maule",18
913,1,-0.234155610203743,1.00563156604767,0,0,"Mario Venegas Cárdenas","DC","Región de La Araucanía",22
917,1,0.512929141521454,-0.375800341367722,0,0,"Gastón Von Mühlenbrock Zamora","UDI","Región de Los Ríos",24
920,1,-0.493657290935516,0.679635763168335,0,0,"Marcelo Schilling Rodríguez","PS","Región de Valparaíso",6
923,1,0.414185106754303,-0.539806723594666,0,0,"Pedro Pablo Álvarez-Salamanca Ramírez","UDI","Región del Maule",17
925,1,-0.264735460281372,-0.0796676278114319,0,0,"Pepe Auth Stewart","IND","Región Metropolitana de Santiago",8
926,1,0.587442636489868,-0.734419822692871,0,0,"Nino Baltolu Rasera","UDI","Región de Arica y Parinacota",1
931,1,-0.61536055803299,0.473311483860016,0,0,"Juan Luis Castro González","PS","Región del Libertador General Bernardo O' Higgins",15
936,1,-0.742319166660309,0.215257897973061,0,0,"Cristina Girardi Lavín","PPD","Región Metropolitana de Santiago",9
937,1,-0.767968475818634,0.922435283660889,0,0,NA,NA,NA,NA
940,1,0.620083630084991,-0.138581484556198,0,0,"María José Hoffmann Opazo","UDI","Región de Valparaíso",7
942,1,0.623833417892456,-0.153472036123276,0,0,"Javier Macaya Danús","UDI","Región del Libertador General Bernardo O' Higgins",15
945,1,0.455987960100174,-0.553862929344177,0,0,"Celso Morales Muñoz","UDI","Región del Maule",17
946,1,0.666748464107513,-0.28131365776062,0,0,"Leopoldo Pérez Lahsen","RN","Región Metropolitana de Santiago",12
950,1,-0.568937122821808,-0.503196954727173,0,0,"René Saffirio Espinoza","IND","Región de La Araucanía",23
952,1,0.528655588626862,-0.771576583385468,0,0,"Alejandro Santana Tirachini","RN","Región de Los Lagos",26
953,1,0.567566335201263,-0.581641554832458,0,0,"Frank Sauerbaum Muñoz","RN","Región del Bío Bío",19
956,1,-0.698320269584656,0.77390843629837,0,0,"Guillermo Teillier Del Valle","PC","Región Metropolitana de Santiago",13
957,1,-0.402742177248001,0.934237122535706,0,0,"Víctor Torres Jeldes","DC","Región de Valparaíso",7
959,1,0.475429654121399,-0.279547452926636,0,0,"Enrique Van Rysselberghe Herrera","UDI","Región del Bío Bío",20
961,1,-0.305527120828629,0.0303333550691605,0,0,"Pedro Velásquez Seguel","IND","Región de Coquimbo",5
963,1,-0.0768239200115204,0.766035556793213,0,0,"Matías Walker Prieto","DC","Región de Coquimbo",5
967,1,0.601012468338013,-0.137976959347725,0,0,NA,NA,NA,NA
968,1,-0.571694195270538,0.50990229845047,0,0,"Jenny Álvarez Vera","PS","Región de Los Lagos",26
971,1,0.595563590526581,-0.58487606048584,0,0,"Bernardo Berger Fett","RN","Región de Los Ríos",24
972,1,-0.767999708652496,-0.407096087932587,0,0,"Gabriel Boric Font","IND","Región de Magallanes y de la Antártica Chilena",28
973,1,-0.680757939815521,0.799420118331909,0,0,"Karol Cariola Oliva","PC","Región Metropolitana de Santiago",9
974,1,-0.559892296791077,0.532918155193329,0,0,NA,NA,NA,NA
975,1,-0.566708326339722,0.647350072860718,0,0,"Daniella Cicardini Milla","PS","Región de Atacama",4
976,1,0.511960208415985,-0.188710242509842,0,0,"Juan Antonio Coloma Álamos","UDI","Región Metropolitana de Santiago",14
981,1,-0.564037680625916,0.466604888439178,0,0,"Maya Fernández Allende","PS","Región Metropolitana de Santiago",10
982,1,-0.119742348790169,0.393617540597916,0,0,"Iván Flores García","DC","Región de Los Ríos",24
984,1,0.542520999908447,-0.687772214412689,0,0,"Gonzalo Fuenzalida Figueroa","RN","Región Metropolitana de Santiago",11
985,1,0.498515367507935,-0.403298199176788,0,0,"Sergio Gahona Salazar","UDI","Región de Coquimbo",5
986,1,-0.331559419631958,0.941944003105164,0,0,"Marcela Hernando Pérez","PRad","Región de Antofagasta",3
987,1,-0.633947253227234,-0.428375840187073,0,0,"Giorgio Jackson Drago","RD","Región Metropolitana de Santiago",10
989,1,0.512355029582977,-0.430940479040146,0,0,"Joaquín Lavín León","UDI","Región Metropolitana de Santiago",8
991,1,-0.583793997764587,-0.262870639562607,0,0,"Vlado Mirosevic Verdugo","PL","Región de Arica y Parinacota",1
993,1,-0.680139243602753,0.717976152896881,0,0,"Daniel Núñez Arancibia","PC","Región de Coquimbo",5
994,1,0.521326780319214,-0.603960931301117,0,0,"Paulina Núñez Urrutia","RN","Región de Antofagasta",3
995,1,0.611014902591705,-0.402200549840927,0,0,"Diego Paulsen Kehr","RN","Región de La Araucanía",22
999,1,0.567875623703003,-0.580068588256836,0,0,"Jorge Rathgeb Schifferli","RN","Región de La Araucanía",22
1000,1,-0.687111556529999,0.185043647885323,0,0,"Luis Rocafull López","PS","Región de Arica y Parinacota",1
1001,1,-0.646452188491821,0.433227509260178,0,0,"Raúl Saldívar Auger","PS","Región de Coquimbo",5
1002,1,-0.45178884267807,0.544897556304932,0,0,"Leonardo Soto Ferrada","PS","Región Metropolitana de Santiago",14
1003,1,0.501711010932922,-0.577345788478851,0,0,"Renzo Trisotti Martínez","UDI","Región de Tarapacá",2
1005,1,0.548713624477386,-0.288470506668091,0,0,"Osvaldo Urrutia Soto","UDI","Región de Valparaíso",7
1006,1,-0.712613880634308,0.776099801063538,0,0,"Camila Vallejo Dowling","PC","Región Metropolitana de Santiago",12
1008,1,-0.843446254730225,-0.101324558258057,0,0,"Florcita Alarcón Rojas","PH","Región del Maule",17
1009,1,0.636295795440674,-0.13693268597126,0,0,"Jorge Alessandri Vergara","UDI","Región Metropolitana de Santiago",10
1010,1,0.593118071556091,-0.751160860061646,0,0,"Sebastián Álvarez Ramírez","EVOP","Región de La Araucanía",23
1011,1,0.422619313001633,-0.467966139316559,0,0,"Sandra Amar Mancilla","UDI","Región de Magallanes y de la Antártica Chilena",28
1012,1,-0.668293416500092,0.77413022518158,0,0,"Boris Barrera Moreno","PC","Región Metropolitana de Santiago",9
1013,1,-0.604649543762207,-0.256703227758408,0,0,"Alejandro Bernales Maldonado","PL","Región de Los Lagos",26
