"legislator","period","coord1D","coord2D","se1D","se2D","nombres","partido","region","distrito"
74,5,-0.477096021175385,0.101847283542156,0,0,"Jaime Naranjo Ortiz","PS","Región del Maule","18"
172,5,0.682587504386902,0.558279156684875,0,0,"Carlos Kuschel Silva","RN","Región de Los Lagos","26"
660,5,0.0406095944344997,0.583980083465576,0,0,"Manuel Matta Aragay","DC","Región del Maule","18"
803,5,-0.39233872294426,-0.71052473783493,0,0,"René Alinco Bustos","IND","Región de Aysén del General Carlos Ibáñez del Campo","27"
810,5,-0.250224232673645,0.238593727350235,0,0,"Gabriel Ascencio Mansilla","DC","Región de Los Lagos","26"
811,5,0.709798336029053,-0.378193765878677,0,0,"Ramón Barros Montero","UDI","Región del Libertador General Bernardo O' Higgins","16"
815,5,0.419868737459183,-0.048141211271286,0,0,"Sergio Bobadilla Muñoz","UDI","Región del Bío Bío","20"
827,5,-0.569329738616943,-0.13335020840168,0,0,"Marcelo Díaz Díaz","PS","Región de Valparaíso","7"
837,5,-0.361977696418762,-0.503551483154297,0,0,"Fidel Espinoza Sandoval","PS","Región de Los Lagos","25"
843,5,0.550147533416748,0.399292856454849,0,0,"René Manuel García García","RN","Región de La Araucanía","23"
848,5,-0.513244211673737,0.941184341907501,0,0,"Rodrigo González Torres","PPD","Región de Valparaíso","7"
850,5,0.455996572971344,0.27245107293129,0,0,"Javier Hernández Hernández","UDI","Región de Los Lagos","25"
855,5,-0.0823815762996674,-0.705246806144714,0,0,"Carlos Abel Jarpa Wevar","PRad","Región del Bío Bío","19"
856,5,-0.445869833230972,0.455986261367798,0,0,"Tucapel Jiménez Fuentes","PPD","Región Metropolitana de Santiago","13"
862,5,0.103263109922409,0.693987727165222,0,0,"Pablo Lorenzini Basso","DC","Región del Maule","17"
865,5,0.729341506958008,-0.581089675426483,0,0,"Legislador 865","IND","Sin información","Sin información"
866,5,-0.0405677855014801,-0.309958815574646,0,0,"Fernando Meza Moncada","PRad","Región de La Araucanía","23"
869,5,-0.43501752614975,-0.302543669939041,0,0,"Manuel Monsalve Benavides","PS","Región del Bío Bío","21"
872,5,-0.573883533477783,0.0374518185853958,0,0,"Jaime Mulet Martínez","FRVS","Región de Atacama","4"
875,5,0.394846707582474,-0.0697768479585648,0,0,"Iván Norambuena Farías","UDI","Región del Bío Bío","21"
879,5,-0.00201078504323959,-0.684505462646484,0,0,"José Miguel Ortiz Novoa","DC","Región del Bío Bío","20"
885,5,-0.14824977517128,-0.593980252742767,0,0,"José Pérez Arriagada","PRad","Región del Bío Bío","21"
893,5,-0.0412136763334274,-0.886122703552246,0,0,"Jorge Sabag Villalobos","DC","Región del Bío Bío","19"
897,5,-0.480201929807663,0.592541754245758,0,0,"Alejandra Sepúlveda Orbenes","FRVS","Región del Libertador General Bernardo O' Higgins","16"
898,5,-0.175237283110619,0.564476251602173,0,0,"Gabriel Silber Romo","DC","Región Metropolitana de Santiago","8"
908,5,0.711291134357452,0.693219542503357,0,0,"Ignacio Urrutia Bonilla","UDI","Región del Maule","18"
913,5,-0.202645570039749,-0.685317039489746,0,0,"Mario Venegas Cárdenas","DC","Región de La Araucanía","22"
917,5,0.585929334163666,-0.571567058563232,0,0,"Gastón Von Mühlenbrock Zamora","UDI","Región de Los Ríos","24"
920,5,-0.445319712162018,0.319722324609756,0,0,"Marcelo Schilling Rodríguez","PS","Región de Valparaíso","6"
923,5,0.357691138982773,0.622425138950348,0,0,"Pedro Pablo Álvarez-Salamanca Ramírez","UDI","Región del Maule","17"
925,5,-0.0638918876647949,0.87438178062439,0,0,"Pepe Auth Stewart","IND","Región Metropolitana de Santiago","8"
926,5,0.538893699645996,-0.530016481876373,0,0,"Nino Baltolu Rasera","UDI","Región de Arica y Parinacota","1"
931,5,-0.382459998130798,-0.228610724210739,0,0,"Juan Luis Castro González","PS","Región del Libertador General Bernardo O' Higgins","15"
936,5,-0.599785149097443,0.570935726165771,0,0,"Cristina Girardi Lavín","PPD","Región Metropolitana de Santiago","9"
937,5,-0.644540309906006,-0.381549954414368,0,0,"Legislador 937","IND","Sin información","Sin información"
940,5,0.7233726978302,-0.578145563602448,0,0,"María José Hoffmann Opazo","UDI","Región de Valparaíso","7"
942,5,0.73881733417511,-0.53703236579895,0,0,"Javier Macaya Danús","UDI","Región del Libertador General Bernardo O' Higgins","15"
945,5,0.510822534561157,-0.741232097148895,0,0,"Celso Morales Muñoz","UDI","Región del Maule","17"
946,5,0.725319743156433,-0.221982374787331,0,0,"Leopoldo Pérez Lahsen","RN","Región Metropolitana de Santiago","12"
950,5,-0.273054957389832,0.905838251113892,0,0,"René Saffirio Espinoza","IND","Región de La Araucanía","23"
952,5,0.556369423866272,0.582350432872772,0,0,"Alejandro Santana Tirachini","RN","Región de Los Lagos","26"
953,5,0.513336539268494,0.457096219062805,0,0,"Frank Sauerbaum Muñoz","RN","Región del Bío Bío","19"
956,5,-0.650468289852142,-0.350620180368423,0,0,"Guillermo Teillier Del Valle","PC","Región Metropolitana de Santiago","13"
957,5,-0.337014853954315,0.547722637653351,0,0,"Víctor Torres Jeldes","DC","Región de Valparaíso","7"
959,5,0.52039110660553,-0.0470174737274647,0,0,"Enrique Van Rysselberghe Herrera","UDI","Región del Bío Bío","20"
961,5,-0.124269172549248,-0.791785061359406,0,0,"Pedro Velásquez Seguel","IND","Región de Coquimbo","5"
963,5,-0.0249717533588409,-0.565149784088135,0,0,"Matías Walker Prieto","DC","Región de Coquimbo","5"
967,5,0.679233193397522,-0.626724720001221,0,0,"Legislador 967","IND","Sin información","Sin información"
968,5,-0.440438508987427,0.104910120368004,0,0,"Jenny Álvarez Vera","PS","Región de Los Lagos","26"
971,5,0.533743441104889,0.373754292726517,0,0,"Bernardo Berger Fett","RN","Región de Los Ríos","24"
972,5,-0.615438938140869,0.162080064415932,0,0,"Gabriel Boric Font","IND","Región de Magallanes y de la Antártica Chilena","28"
