"legislator","period","coord1D","coord2D","se1D","se2D","nombres","partido","region","distrito"
74,2,-0.561069786548615,0.658778309822083,0,0,"Jaime Naranjo Ortiz","PS","Región del Maule",18
172,2,0.699662923812866,-0.36231318116188,0,0,"Carlos Kuschel Silva","RN","Región de Los Lagos",26
660,2,-0.0776125937700272,0.564729452133179,0,0,"Manuel Matta Aragay","DC","Región del Maule",18
803,2,-0.383195012807846,-0.424018114805222,0,0,"René Alinco Bustos","IND","Región de Aysén del General Carlos Ibáñez del Campo",27
810,2,-0.182932555675507,0.623524725437164,0,0,"Gabriel Ascencio Mansilla","DC","Región de Los Lagos",26
811,2,0.654512405395508,-0.231295764446259,0,0,"Ramón Barros Montero","UDI","Región del Libertador General Bernardo O' Higgins",16
815,2,0.420479357242584,-0.265857338905334,0,0,"Sergio Bobadilla Muñoz","UDI","Región del Bío Bío",20
827,2,-0.616690576076508,0.100242666900158,0,0,"Marcelo Díaz Díaz","PS","Región de Valparaíso",7
837,2,-0.484703421592712,0.626626491546631,0,0,"Fidel Espinoza Sandoval","PS","Región de Los Lagos",25
843,2,0.548345029354095,-0.773315966129303,0,0,"René Manuel García García","RN","Región de La Araucanía",23
848,2,-0.594274401664734,-0.0432717949151993,0,0,"Rodrigo González Torres","PPD","Región de Valparaíso",7
850,2,0.466236740350723,-0.564340591430664,0,0,"Javier Hernández Hernández","UDI","Región de Los Lagos",25
855,2,-0.226850628852844,0.635771214962006,0,0,"Carlos Abel Jarpa Wevar","PRad","Región del Bío Bío",19
856,2,-0.488504737615585,0.459807425737381,0,0,"Tucapel Jiménez Fuentes","PPD","Región Metropolitana de Santiago",13
862,2,-0.0553049966692924,0.243044689297676,0,0,"Pablo Lorenzini Basso","DC","Región del Maule",17
865,2,0.646458208560944,-0.0542260482907295,0,0,NA,NA,NA,NA
866,2,-0.12165342271328,-0.25025936961174,0,0,"Fernando Meza Moncada","PRad","Región de La Araucanía",23
869,2,-0.524188756942749,0.532387614250183,0,0,"Manuel Monsalve Benavides","PS","Región del Bío Bío",21
872,2,-0.480875909328461,-0.0831089988350868,0,0,"Jaime Mulet Martínez","FRVS","Región de Atacama",4
875,2,0.362495392560959,-0.680989384651184,0,0,"Iván Norambuena Farías","UDI","Región del Bío Bío",21
879,2,-0.0275719836354256,0.348282158374786,0,0,"José Miguel Ortiz Novoa","DC","Región del Bío Bío",20
885,2,-0.21013779938221,-0.016525961458683,0,0,"José Pérez Arriagada","PRad","Región del Bío Bío",21
893,2,-0.0326432213187218,0.217441707849503,0,0,"Jorge Sabag Villalobos","DC","Región del Bío Bío",19
897,2,-0.618684530258179,-0.146430969238281,0,0,"Alejandra Sepúlveda Orbenes","FRVS","Región del Libertador General Bernardo O' Higgins",16
898,2,-0.198600187897682,0.52379298210144,0,0,"Gabriel Silber Romo","DC","Región Metropolitana de Santiago",8
