"legislator","period","coord1D","coord2D","se1D","se2D","nombres","partido","region","distrito"
74,4,0.472266644239426,0.100552186369896,0,0,"Jaime Naranjo Ortiz","PS","Región del Maule","18"
172,4,-0.671322345733643,0.550478279590607,0,0,"Carlos Kuschel Silva","RN","Región de Los Lagos","26"
660,4,-0.0113429706543684,0.474620550870895,0,0,"Manuel Matta Aragay","DC","Región del Maule","18"
803,4,0.373415976762772,-0.822791695594788,0,0,"René Alinco Bustos","IND","Región de Aysén del General Carlos Ibáñez del Campo","27"
810,4,0.215238362550735,0.237599074840546,0,0,"Gabriel Ascencio Mansilla","DC","Región de Los Lagos","26"
811,4,-0.693295419216156,-0.365386307239532,0,0,"Ramón Barros Montero","UDI","Región del Libertador General Bernardo O' Higgins","16"
815,4,-0.424389570951462,0.00668056309223175,0,0,"Sergio Bobadilla Muñoz","UDI","Región del Bío Bío","20"
827,4,0.56653505563736,-0.184203058481216,0,0,"Marcelo Díaz Díaz","PS","Región de Valparaíso","7"
837,4,0.381951570510864,-0.502529978752136,0,0,"Fidel Espinoza Sandoval","PS","Región de Los Lagos","25"
843,4,-0.530150175094604,0.399615824222565,0,0,"René Manuel García García","RN","Región de La Araucanía","23"
848,4,0.519675016403198,0.895801663398743,0,0,"Rodrigo González Torres","PPD","Región de Valparaíso","7"
850,4,-0.455996572971344,0.27245107293129,0,0,"Javier Hernández Hernández","UDI","Región de Los Lagos","25"
855,4,0.117377690970898,-0.70472526550293,0,0,"Carlos Abel Jarpa Wevar","PRad","Región del Bío Bío","19"
856,4,0.433059453964233,0.382961452007294,0,0,"Tucapel Jiménez Fuentes","PPD","Región Metropolitana de Santiago","13"
862,4,-0.0605673380196095,0.610750019550323,0,0,"Pablo Lorenzini Basso","DC","Región del Maule","17"
865,4,-0.709434449672699,-0.531964838504791,0,0,"Legislador 865","IND","Sin información","Sin información"
866,4,0.034487672150135,-0.465959042310715,0,0,"Fernando Meza Moncada","PRad","Región de La Araucanía","23"
869,4,0.43501752614975,-0.302543669939041,0,0,"Manuel Monsalve Benavides","PS","Región del Bío Bío","21"
872,4,0.516997814178467,-0.103120803833008,0,0,"Jaime Mulet Martínez","FRVS","Región de Atacama","4"
875,4,-0.386407881975174,0.0694845169782639,0,0,"Iván Norambuena Farías","UDI","Región del Bío Bío","21"
879,4,-0.00798918027430773,-0.684479236602783,0,0,"José Miguel Ortiz Novoa","DC","Región del Bío Bío","20"
885,4,0.143255546689034,-0.593739867210388,0,0,"José Pérez Arriagada","PRad","Región del Bío Bío","21"
893,4,0.0133808078244328,-0.815313100814819,0,0,"Jorge Sabag Villalobos","DC","Región del Bío Bío","19"
897,4,0.510201811790466,0.592463493347168,0,0,"Alejandra Sepúlveda Orbenes","FRVS","Región del Libertador General Bernardo O' Higgins","16"
898,4,0.1653673350811,0.559671223163605,0,0,"Gabriel Silber Romo","DC","Región Metropolitana de Santiago","8"
908,4,-0.701306343078613,0.693770706653595,0,0,"Ignacio Urrutia Bonilla","UDI","Región del Maule","18"
913,4,0.207462623715401,-0.686657190322876,0,0,"Mario Venegas Cárdenas","DC","Región de La Araucanía","22"
917,4,-0.575754761695862,-0.562938213348389,0,0,"Gastón Von Mühlenbrock Zamora","UDI","Región de Los Ríos","24"
920,4,0.435324162244797,0.320019960403442,0,0,"Marcelo Schilling Rodríguez","PS","Región de Valparaíso","6"
923,4,-0.372294992208481,0.54202926158905,0,0,"Pedro Pablo Álvarez-Salamanca Ramírez","UDI","Región del Maule","17"
925,4,0.0838892012834549,0.87470942735672,0,0,"Pepe Auth Stewart","IND","Región Metropolitana de Santiago","8"
926,4,-0.550592005252838,-0.582043766975403,0,0,"Nino Baltolu Rasera","UDI","Región de Arica y Parinacota","1"
931,4,0.417456746101379,-0.229088291525841,0,0,"Juan Luis Castro González","PS","Región del Libertador General Bernardo O' Higgins","15"
936,4,0.610695719718933,0.564163327217102,0,0,"Cristina Girardi Lavín","PPD","Región Metropolitana de Santiago","9"
937,4,0.632886290550232,-0.427131950855255,0,0,"Legislador 937","IND","Sin información","Sin información"
940,4,-0.706359624862671,-0.570484220981598,0,0,"María José Hoffmann Opazo","UDI","Región de Valparaíso","7"
942,4,-0.724080681800842,-0.506296992301941,0,0,"Javier Macaya Danús","UDI","Región del Libertador General Bernardo O' Higgins","15"
945,4,-0.503837525844574,-0.708739042282104,0,0,"Celso Morales Muñoz","UDI","Región del Maule","17"
946,4,-0.709549248218536,-0.228822380304337,0,0,"Leopoldo Pérez Lahsen","RN","Región Metropolitana de Santiago","12"
950,4,0.348054826259613,0.905971229076385,0,0,"René Saffirio Espinoza","IND","Región de La Araucanía","23"
952,4,-0.536255538463593,0.565096735954285,0,0,"Alejandro Santana Tirachini","RN","Región de Los Lagos","26"
953,4,-0.525724053382874,0.393116116523743,0,0,"Frank Sauerbaum Muñoz","RN","Región del Bío Bío","19"
956,4,0.625470161437988,-0.350311666727066,0,0,"Guillermo Teillier Del Valle","PC","Región Metropolitana de Santiago","13"
957,4,0.337014853954315,0.547722637653351,0,0,"Víctor Torres Jeldes","DC","Región de Valparaíso","7"
959,4,-0.510391294956207,-0.0470810756087303,0,0,"Enrique Van Rysselberghe Herrera","UDI","Región del Bío Bío","20"
961,4,0.15401691198349,-0.784128487110138,0,0,"Pedro Velásquez Seguel","IND","Región de Coquimbo","5"
963,4,0.0348553881049156,-0.644092440605164,0,0,"Matías Walker Prieto","DC","Región de Coquimbo","5"
967,4,-0.66151088476181,-0.567652821540833,0,0,"Legislador 967","IND","Sin información","Sin información"
968,4,0.450438380241394,0.104863114655018,0,0,"Jenny Álvarez Vera","PS","Región de Los Lagos","26"
971,4,-0.538740754127502,0.373916894197464,0,0,"Bernardo Berger Fett","RN","Región de Los Ríos","24"
972,4,0.65060967206955,0.235155194997787,0,0,"Gabriel Boric Font","IND","Región de Magallanes y de la Antártica Chilena","28"
973,4,0.619367003440857,-0.347830086946487,0,0,"Karol Cariola Oliva","PC","Región Metropolitana de Santiago","9"
974,4,0.392004638910294,-0.267726123332977,0,0,"Legislador 974","IND","Sin información","Sin información"
975,4,0.492813259363174,0.186852768063545,0,0,"Daniella Cicardini Milla","PS","Región de Atacama","4"
976,4,-0.610372245311737,-0.596151828765869,0,0,"Juan Antonio Coloma Álamos","UDI","Región Metropolitana de Santiago","14"
981,4,0.501022934913635,-0.208605885505676,0,0,"Maya Fernández Allende","PS","Región Metropolitana de Santiago","10"
982,4,0.139795556664467,-0.688871324062347,0,0,"Iván Flores García","DC","Región de Los Ríos","24"
984,4,-0.633757710456848,-0.313248127698898,0,0,"Gonzalo Fuenzalida Figueroa","RN","Región Metropolitana de Santiago","11"
985,4,-0.418915182352066,-0.162644103169441,0,0,"Sergio Gahona Salazar","UDI","Región de Coquimbo","5"
986,4,0.340594500303268,0.468626409769058,0,0,"Marcela Hernando Pérez","PRad","Región de Antofagasta","3"
987,4,0.612811505794525,0.367648839950562,0,0,"Giorgio Jackson Drago","RD","Región Metropolitana de Santiago","10"
989,4,-0.477654993534088,-0.572777152061462,0,0,"Joaquín Lavín León","UDI","Región Metropolitana de Santiago","8"
991,4,0.536868214607239,0.52897697687149,0,0,"Vlado Mirosevic Verdugo","PL","Región de Arica y Parinacota","1"
993,4,0.619396865367889,-0.379873096942902,0,0,"Daniel Núñez Arancibia","PC","Región de Coquimbo","5"
994,4,-0.504515767097473,0.556017994880676,0,0,"Paulina Núñez Urrutia","RN","Región de Antofagasta","3"
995,4,-0.707175850868225,-0.398083716630936,0,0,"Diego Paulsen Kehr","RN","Región de La Araucanía","22"
999,4,-0.607447326183319,-0.214196026325226,0,0,"Jorge Rathgeb Schifferli","RN","Región de La Araucanía","22"
1000,4,0.474503427743912,-0.38054347038269,0,0,"Luis Rocafull López","PS","Región de Arica y Parinacota","1"
1001,4,0.445135831832886,-0.0664297342300415,0,0,"Raúl Saldívar Auger","PS","Región de Coquimbo","5"
1002,4,0.475092828273773,0.218575045466423,0,0,"Leonardo Soto Ferrada","PS","Región Metropolitana de Santiago","14"
1003,4,-0.50223296880722,-0.593299388885498,0,0,"Renzo Trisotti Martínez","UDI","Región de Tarapacá","2"
1005,4,-0.584902226924896,-0.525764882564545,0,0,"Osvaldo Urrutia Soto","UDI","Región de Valparaíso","7"
1006,4,0.633883893489838,-0.305860728025436,0,0,"Camila Vallejo Dowling","PC","Región Metropolitana de Santiago","12"
